,标识符,机型,始发地,出发,到达
0,CDC8127,A320,Nanchang Changbei Int'l (KHN / ZSCN),Thu 01:06PM CST,Thu 02:31PM CST
1,CSN3730,B738,Ningbo Lishe Int'l (NGB / ZSNB),Thu 12:04PM CST,Thu 02:11PM CST
2,CBG8978,A320,Luoyang (LYA / ZHLY),Thu 12:03PM CST,Thu 02:09PM CST
3,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Thu 10:48AM CST,Thu 02:05PM CST
4,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Thu 01:18PM CST,Thu 02:00PM CST
5,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Thu 11:48AM CST,Thu 01:27PM CST
6,CXA8355,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Thu 12:01PM CST,Thu 01:24PM CST
7,CSC8721,A319,Xichang Qingshan (XIC / ZUXC),Thu 11:12AM CST,Thu 01:16PM CST
8,CDC8087,A320,Xuzhou (XUZ / ZSXZ),Thu 10:50AM CST,Thu 01:13PM CST
9,CXA8559,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 11:59AM CST,Thu 01:08PM CST
10,CCA4559,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 11:16AM CST,Thu 01:06PM CST
11,CDC8637,A320,Jinggangshan (JGS / ZSJA),Thu 11:55AM CST,Thu 01:02PM CST
12,CSN8939,A321,Beijing Daxing International Airport (PKX / ZBAD),Thu 09:52AM CST,Thu 12:51PM CST
13,CCA1479,A321,Beijing Capital Int'l (PEK / ZBAA),Thu 09:24AM CST,Thu 12:38PM CST
14,CSN3790,B738,Kunming Changshui Int'l (KMG / ZPPP),Thu 10:58AM CST,Thu 12:35PM CST
15,CSN6439,A320,Qingdao Liuting Int'l (TAO / ZSQD),Thu 09:22AM CST,Thu 12:21PM CST
16,CSN3774,B738,Changde Taohuayuan (CGD / ZGCD),Thu 10:46AM CST,Thu 12:14PM CST
17,CDG2155,B738,Haikou Meilan Int'l (HAK / ZJHK),Thu 11:22AM CST,Thu 12:10PM CST
18,OKA2705,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Thu 10:06AM CST,Thu 12:07PM CST
19,EPA6276,B738,Quanzhou Jinjiang (JJN / ZSQZ),Thu 10:42AM CST,Thu 11:56AM CST
20,GCR7675,A320,Ganzhou Huangjin (KOW / ZSGZ),Thu 10:55AM CST,Thu 11:53AM CST
21,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Thu 09:26AM CST,Thu 11:41AM CST
22,CES6415,A320,Wenzhou Int'l (WNZ / ZSWZ),Thu 09:55AM CST,Thu 11:38AM CST
23,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 09:44AM CST,Thu 11:34AM CST
24,GCR7809,A320,Longyan Guanzhishan (LCX / ZSLD),Thu 10:20AM CST,Thu 11:30AM CST
25,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Thu 09:19AM CST,Thu 11:27AM CST
26,CES2733,A320,Wuxi (WUX / ZSWX),Thu 08:51AM CST,Thu 11:14AM CST
27,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Thu 09:38AM CST,Thu 11:09AM CST
28,CDG4989,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 09:13AM CST,Thu 11:03AM CST
29,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Thu 08:41AM CST,Thu 11:00AM CST
30,CCA1619,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Thu 07:47AM CST,Thu 10:52AM CST
31,UEA2233,A320,Zunyi (ZYI / ZUZY),Thu 09:15AM CST,Thu 10:33AM CST
32,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 07:54AM CST,Thu 10:24AM CST
33,CSZ9529,B738,Wuxi (WUX / ZSWX),Thu 07:52AM CST,Thu 10:21AM CST
34,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Thu 08:24AM CST,Thu 10:09AM CST
35,CES7867,B738,Kunming Changshui Int'l (KMG / ZPPP),Thu 08:27AM CST,Thu 10:06AM CST
36,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Thu 07:15AM CST,Thu 09:38AM CST
37,CJX8913,B738,Nanchang Changbei Int'l (KHN / ZSCN),Thu 08:01AM CST,Thu 09:31AM CST
38,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Thu 07:05AM CST,Thu 09:28AM CST
39,YZR7503,B738,Shanghai Pudong Int'l (PVG / ZSPD),Thu 06:55AM CST,Thu 09:24AM CST
40,HXA4171,CRJ9,Quzhou (JUZ / ZSJU),Thu 07:32AM CST,Thu 09:21AM CST
41,CHB6263,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 07:39AM CST,Thu 09:19AM CST
42,CDG8817,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 08:10AM CST,Thu 09:15AM CST
43,CHH7433,B738,Haikou Meilan Int'l (HAK / ZJHK),Thu 08:04AM CST,Thu 08:50AM CST
44,CBG8977,A320,Haikou Meilan Int'l (HAK / ZJHK),Thu 06:30AM CST,Thu 07:17AM CST
45,CJX6646,B738,Lianyungang (LYG / ZSLG),Thu 12:50AM CST,Thu 03:00AM CST
46,CSN3768,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 11:08PM CST,Thu 01:02AM CST
47,CSN8566,B738,Wuhan Tianhe (WUH / ZHHH),Wed 11:13PM CST,Thu 12:58AM CST
48,CES2786,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 10:46PM CST,Thu 12:52AM CST
49,CSN3792,B738,Taiyuan Wusu (TYN / ZBYN),Wed 09:33PM CST,Thu 12:07AM CST
50,CSN3788,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 10:44PM CST,Thu 12:00AM CST
51,EPA6336,B738,Wanxian (WXN / ZUWX),Wed 09:30PM CST,Wed 11:58PM CST
52,CSN3736,B738,Beijing Daxing International Airport (PKX / ZBAD),Wed 08:51PM CST,Wed 11:51PM CST
53,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 09:43PM CST,Wed 11:41PM CST
54,CSN3738,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 09:04PM CST,Wed 11:13PM CST
55,CSN8590,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 08:57PM CST,Wed 11:00PM CST
56,CSN8590,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 08:57PM CST,Wed 11:00PM CST
57,CSN3748,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 09:21PM CST,Wed 10:55PM CST
58,CSN6387,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 06:49PM CST,Wed 10:37PM CST
59,CBG8868,A320,Handan (HDG / ZBHD),Wed 08:09PM CST,Wed 10:25PM CST
60,CES2965,A321,Changsha Huanghua Int'l (CSX / ZGHA),Wed 06:50PM CST,Wed 10:21PM CST
61,CSN3756,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 07:50PM CST,Wed 10:18PM CST
62,CSZ8307,A320,Xiangfan (XFN / ZHXF),Wed 08:25PM CST,Wed 10:17PM CST
63,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 08:12PM CST,Wed 10:13PM CST
64,CGN8303,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 07:30PM CST,Wed 09:56PM CST
65,CSC8152,A320,Changzhou Benniu (CZX / ZSCG),Wed 07:38PM CST,Wed 09:54PM CST
66,EPA6306,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 06:57PM CST,Wed 09:11PM CST
67,CHB6243,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 06:46PM CST,Wed 09:08PM CST
68,CDG8873,B738,Nanchang Changbei Int'l (KHN / ZSCN),Wed 07:27PM CST,Wed 09:04PM CST
69,CJX8946,B738,Huai'an Lianshui (HIA / ZSSH),Wed 06:34PM CST,Wed 08:59PM CST
70,HXA2837,A321,Meixian (MXZ / ZGMX),Wed 07:51PM CST,Wed 08:57PM CST
71,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Wed 06:48PM CST,Wed 08:54PM CST
72,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Wed 08:04PM CST,Wed 08:51PM CST
73,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Wed 06:48PM CST,Wed 08:54PM CST
74,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Wed 08:04PM CST,Wed 08:51PM CST
75,CCA8217,A320,Wuhan Tianhe (WUH / ZHHH),Wed 07:03PM CST,Wed 08:46PM CST
76,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 06:21PM CST,Wed 08:38PM CST
77,CCA1945,A321,Shanghai Pudong Int'l (PVG / ZSPD),Wed 05:42PM CST,Wed 08:12PM CST
78,GDC7159,B738,Beijing Capital Int'l (PEK / ZBAA),Wed 05:00PM CST,Wed 08:09PM CST
79,CCA1473,A320,Beijing Capital Int'l (PEK / ZBAA),Wed 04:53PM CST,Wed 08:06PM CST
80,CXA8343,B738,Quanzhou Jinjiang (JJN / ZSQZ),Wed 06:47PM CST,Wed 08:02PM CST
81,CSN3679,A321,Shanghai Pudong Int'l (PVG / ZSPD),Wed 05:11PM CST,Wed 07:37PM CST
82,EPA6310,B738,Yichang (YIH / ZHYC),Wed 05:56PM CST,Wed 07:34PM CST
83,CSN3720,B738,Changsha Huanghua Int'l (CSX / ZGHA),Wed 06:12PM CST,Wed 07:28PM CST
84,CSH9497,737,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:01PM CST,Wed 07:24PM CST
85,CXA8369,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:20PM CST,Wed 07:20PM CST
86,CSN3734,B738,Beijing Daxing International Airport (PKX / ZBAD),Wed 04:11PM CST,Wed 07:16PM CST
87,CDG4805,B738,Wenzhou Int'l (WNZ / ZSWZ),Wed 05:19PM CST,Wed 07:10PM CST
88,CCA4050,B737,Dachuan (DAX / ZUDX),Wed 05:14PM CST,Wed 07:05PM CST
89,CSH9215,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 04:16PM CST,Wed 06:45PM CST
90,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 04:53PM CST,Wed 06:22PM CST
91,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 04:53PM CST,Wed 06:22PM CST
92,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 03:59PM CST,Wed 06:16PM CST
93,CSN8702,B738,Luzhou (LZO / ZULZ),Wed 04:25PM CST,Wed 06:09PM CST
94,CES2341,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 03:30PM CST,Wed 05:51PM CST
95,CCA4391,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 03:39PM CST,Wed 05:43PM CST
96,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:36PM CST,Wed 05:39PM CST
97,DKH1199,A321,Shanghai Pudong Int'l (PVG / ZSPD),Wed 03:04PM CST,Wed 05:28PM CST
98,SNG4301,A321,Hefei Xinqiao Airport (HFE / ZSOF),Wed 02:59PM CST,Wed 05:11PM CST
99,CSN3759,B738,Wuhan Tianhe (WUH / ZHHH),Wed 02:57PM CST,Wed 04:40PM CST
100,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 02:24PM CST,Wed 04:34PM CST
101,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Wed 02:12PM CST,Wed 04:16PM CST
102,CSN3732,B738,Beijing Daxing International Airport (PKX / ZBAD),Wed 01:09PM CST,Wed 04:14PM CST
103,CSN6247,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 02:01PM CST,Wed 04:11PM CST
104,CSN6581,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 01:50PM CST,Wed 03:58PM CST
105,CSN3762,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:33PM CST,Wed 03:54PM CST
106,QDA6095,A320,Nanyang (NNY / ZHNY),Wed 01:40PM CST,Wed 03:44PM CST
107,CCA8663,A320,Beijing Capital Int'l (PEK / ZBAA),Wed 12:24PM CST,Wed 03:34PM CST
108,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 12:32PM CST,Wed 03:27PM CST
109,CDG2265,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 12:17PM CST,Wed 03:23PM CST
110,CSN3690,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 12:46PM CST,Wed 03:12PM CST
111,CDG2189,B738,Hefei Xinqiao Airport (HFE / ZSOF),Wed 12:56PM CST,Wed 03:09PM CST
112,CBG8867,A320,Haikou Meilan Int'l (HAK / ZJHK),Wed 02:00PM CST,Wed 03:07PM CST
113,CSN6619,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 12:23PM CST,Wed 03:04PM CST
114,CSN6704,B738,Sanya Phoenix Int'l (SYX / ZJSY),Wed 02:00PM CST,Wed 03:01PM CST
115,CDC8579,A320,Yinchuan Helanshan (INC / ZLIC),Wed 12:08PM CST,Wed 02:59PM CST
116,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Wed 11:37AM CST,Wed 02:52PM CST
117,CSH9297,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 01:48PM CST,Wed 02:43PM CST
118,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Wed 11:19AM CST,Wed 02:20PM CST
119,CBG2022,E190,Shiyan Wudangshan (WDS / ZHSY),Wed 02:20PM CST,04:55PM CST (?)
120,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Wed 01:30PM CST,Wed 02:16PM CST
121,CSC8063,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 12:08PM CST,Wed 02:13PM CST
122,CDC8127,A320,Nanchang Changbei Int'l (KHN / ZSCN),Wed 12:40PM CST,Wed 02:10PM CST
123,CCA1433,B738,Beijing Daxing International Airport (PKX / ZBAD),Wed 11:08AM CST,Wed 02:05PM CST
124,CSC8721,A319,Xichang Qingshan (XIC / ZUXC),Wed 11:54AM CST,Wed 01:58PM CST
125,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Wed 12:10PM CST,Wed 01:54PM CST
126,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Wed 12:10PM CST,Wed 01:54PM CST
127,CXA8355,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 12:10PM CST,Wed 01:35PM CST
128,CDC8009,A320,Xuzhou (XUZ / ZSXZ),Wed 10:55AM CST,Wed 01:19PM CST
129,CXA8559,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 12:08PM CST,Wed 01:16PM CST
130,CCA4559,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 11:25AM CST,Wed 01:09PM CST
131,CHH7471,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 11:04AM CST,Wed 01:05PM CST
132,CSN3790,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 11:11AM CST,Wed 12:47PM CST
133,CCA1479,A321,Beijing Capital Int'l (PEK / ZBAA),Wed 09:20AM CST,Wed 12:40PM CST
134,CSN6439,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 09:30AM CST,Wed 12:36PM CST
135,CSN3774,B738,Changde Taohuayuan (CGD / ZGCD),Wed 11:08AM CST,Wed 12:33PM CST
136,CSN8939,A321,Beijing Daxing International Airport (PKX / ZBAD),Wed 09:32AM CST,Wed 12:31PM CST
137,CDG2155,B738,Haikou Meilan Int'l (HAK / ZJHK),Wed 11:31AM CST,Wed 12:18PM CST
138,EPA6276,B738,Quanzhou Jinjiang (JJN / ZSQZ),Wed 11:03AM CST,Wed 12:13PM CST
139,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 10:21AM CST,Wed 12:02PM CST
140,CES6415,A320,Wenzhou Int'l (WNZ / ZSWZ),Wed 10:11AM CST,Wed 11:55AM CST
141,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 09:38AM CST,Wed 11:53AM CST
142,GCR7875,A320,Yichun Mingyueshan (YIC / ZSYC),Wed 10:18AM CST,Wed 11:36AM CST
143,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 09:38AM CST,Wed 11:53AM CST
144,GCR7875,A320,Yichun Mingyueshan (YIC / ZSYC),Wed 10:18AM CST,Wed 11:36AM CST
145,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 09:03AM CST,Wed 11:15AM CST
146,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Wed 09:35AM CST,Wed 11:10AM CST
147,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 08:46AM CST,Wed 11:08AM CST
148,CDG4989,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 09:22AM CST,Wed 11:05AM CST
149,CSZ8336,A320,Yuncheng (YCU / ZBYC),Wed 08:42AM CST,Wed 11:02AM CST
150,GCR7675,E190,Ganzhou Huangjin (KOW / ZSGZ),Wed 09:54AM CST,Wed 10:56AM CST
151,CSN6703,B738,Yiwu (YIW / ZSYW),Wed 08:53AM CST,Wed 10:44AM CST
152,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Wed 08:38AM CST,Wed 10:22AM CST
153,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 07:42AM CST,Wed 10:10AM CST
154,CSZ9529,B738,Wuxi (WUX / ZSWX),Wed 07:33AM CST,Wed 10:01AM CST
155,CES7867,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 08:19AM CST,Wed 09:57AM CST
156,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Wed 07:16AM CST,Wed 09:41AM CST
157,CJX8913,B738,Nanchang Changbei Int'l (KHN / ZSCN),Wed 07:57AM CST,Wed 09:26AM CST
158,YZR7503,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 06:54AM CST,Wed 09:21AM CST
159,CDG8817,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 08:09AM CST,Wed 09:18AM CST
160,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 06:55AM CST,Wed 09:12AM CST
161,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 06:55AM CST,Wed 09:12AM CST
162,CSC8047,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 07:21AM CST,Wed 08:55AM CST
163,CHH7433,B738,Haikou Meilan Int'l (HAK / ZJHK),Wed 08:04AM CST,Wed 08:50AM CST
164,LKE9883,737,Kunming Changshui Int'l (KMG / ZPPP),Wed 07:11AM CST,Wed 08:47AM CST
165,CHB6263,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:36AM CST,Wed 08:16AM CST
166,CES2786,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Tue 10:46PM CST,Wed 01:00AM CST
167,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Tue 10:15PM CST,Wed 12:17AM CST
168,CSN3792,B738,Taiyuan Wusu (TYN / ZBYN),Tue 09:39PM CST,Wed 12:13AM CST
169,CSN3782,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 09:44PM CST,Tue 11:59PM CST
170,CSN3736,B738,Beijing Daxing International Airport (PKX / ZBAD),Tue 08:44PM CST,Tue 11:50PM CST
171,EPA6336,B738,Wanxian (WXN / ZUWX),Tue 09:30PM CST,Tue 11:44PM CST
172,CSN8286,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 10:02PM CST,Tue 11:40PM CST
173,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Tue 09:25PM CST,Tue 11:32PM CST
174,CSN3748,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 09:43PM CST,Tue 11:15PM CST
175,CSN6387,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Tue 07:11PM CST,Tue 11:12PM CST
176,CGN8303,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 08:32PM CST,Tue 10:54PM CST
177,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Tue 08:28PM CST,Tue 10:21PM CST
178,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Tue 08:28PM CST,Tue 10:21PM CST
179,CSZ8307,A320,Xiangfan (XFN / ZHXF),Tue 08:24PM CST,Tue 10:11PM CST
180,CSN3756,B738,Shanghai Pudong Int'l (PVG / ZSPD),Tue 07:41PM CST,Tue 10:05PM CST
181,RLH6527,B733,Kunming Changshui Int'l (KMG / ZPPP),Tue 08:29PM CST,Tue 10:03PM CST
182,CSC8152,A320,Changzhou Benniu (CZX / ZSCG),Tue 07:37PM CST,Tue 09:50PM CST
183,CDG8873,B738,Nanchang Changbei Int'l (KHN / ZSCN),Tue 08:19PM CST,Tue 09:45PM CST
184,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 08:05PM CST,Tue 09:35PM CST
185,CXA8369,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Tue 07:33PM CST,Tue 09:31PM CST
186,EPA6306,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 07:15PM CST,Tue 09:28PM CST
187,GDC7159,B738,Beijing Capital Int'l (PEK / ZBAA),Tue 05:51PM CST,Tue 09:11PM CST
188,CHB6243,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 06:56PM CST,Tue 09:08PM CST
189,CSN8250,B738,Changchun Longjia Int'l (CGQ / ZYCC),Tue 04:38PM CST,Tue 09:04PM CST
190,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Tue 08:14PM CST,Tue 09:01PM CST
191,CCA8217,A320,Wuhan Tianhe (WUH / ZHHH),Tue 07:11PM CST,Tue 08:46PM CST
192,CDG2189,B738,Hefei Xinqiao Airport (HFE / ZSOF),Tue 06:39PM CST,Tue 08:43PM CST
193,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 06:15PM CST,Tue 08:32PM CST
194,EPA6310,B738,Yichang (YIH / ZHYC),Tue 04:50PM CST,Tue 08:12PM CST
195,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 06:15PM CST,Tue 08:32PM CST
196,EPA6310,B738,Yichang (YIH / ZHYC),Tue 04:50PM CST,Tue 08:12PM CST
197,CES2965,A321,Changsha Huanghua Int'l (CSX / ZGHA),Tue 07:02PM CST,Tue 08:08PM CST
198,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Tue 05:02PM CST,Tue 08:02PM CST
199,HXA2643,CRJ9,Zhanjiang (ZHA / ZGZJ),Tue 07:15PM CST,Tue 07:56PM CST
200,CSH9497,737,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 05:33PM CST,Tue 07:52PM CST
201,CXA8343,B738,Quanzhou Jinjiang (JJN / ZSQZ),Tue 06:34PM CST,Tue 07:49PM CST
202,CSN3679,A321,Shanghai Pudong Int'l (PVG / ZSPD),Tue 05:19PM CST,Tue 07:47PM CST
203,CDG4805,B738,Wenzhou Int'l (WNZ / ZSWZ),Tue 05:35PM CST,Tue 07:26PM CST
204,CSN3734,B738,Beijing Daxing International Airport (PKX / ZBAD),Tue 04:18PM CST,Tue 07:23PM CST
205,CES2341,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 04:50PM CST,Tue 07:21PM CST
206,CSH9215,B738,Shanghai Pudong Int'l (PVG / ZSPD),Tue 04:28PM CST,Tue 06:55PM CST
207,CSN8702,B738,Luzhou (LZO / ZULZ),Tue 04:45PM CST,Tue 06:30PM CST
208,CCA4391,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 03:58PM CST,Tue 06:01PM CST
209,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Tue 03:41PM CST,Tue 05:48PM CST
210,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Tue 02:36PM CST,Tue 05:42PM CST
211,CSN3759,B738,Wuhan Tianhe (WUH / ZHHH),Tue 03:31PM CST,Tue 05:13PM CST
212,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Tue 02:41PM CST,Tue 04:53PM CST
213,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Tue 02:41PM CST,Tue 04:53PM CST
214,CSN3732,B738,Beijing Daxing International Airport (PKX / ZBAD),Tue 01:20PM CST,Tue 04:28PM CST
215,CJX8976,B738,Taiyuan Wusu (TYN / ZBYN),Tue 01:40PM CST,Tue 04:22PM CST
216,CHH7471,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Tue 02:20PM CST,Tue 04:20PM CST
217,SNG4301,A321,Hefei Xinqiao Airport (HFE / ZSOF),Tue 01:56PM CST,Tue 04:17PM CST
218,CSN3762,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 01:45PM CST,Tue 04:11PM CST
219,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Tue 02:07PM CST,Tue 04:02PM CST
220,CSN6619,A320,Jinan Yaoqiang (TNA / ZSJN),Tue 12:30PM CST,Tue 03:14PM CST
221,CDC8637,A320,Jinggangshan (JGS / ZSJA),Tue 02:00PM CST,Tue 02:59PM CST
222,CSN3690,B738,Shanghai Pudong Int'l (PVG / ZSPD),Tue 12:35PM CST,Tue 02:53PM CST
223,CCA8663,A321,Beijing Capital Int'l (PEK / ZBAA),Tue 11:27AM CST,Tue 02:49PM CST
224,CDC8127,A320,Nanchang Changbei Int'l (KHN / ZSCN),Tue 01:13PM CST,Tue 02:40PM CST
225,CSH9297,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Tue 01:44PM CST,Tue 02:37PM CST
226,CBG8978,A320,Luoyang (LYA / ZHLY),Tue 12:13PM CST,Tue 02:27PM CST
227,CSN3730,B738,Ningbo Lishe Int'l (NGB / ZSNB),Tue 12:15PM CST,Tue 02:20PM CST
228,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Tue 11:23AM CST,Tue 02:16PM CST
229,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Tue 10:45AM CST,Tue 02:11PM CST
230,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Tue 11:23AM CST,Tue 02:16PM CST
231,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Tue 10:45AM CST,Tue 02:11PM CST
232,CSC8063,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 12:04PM CST,Tue 02:05PM CST
233,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Tue 01:13PM CST,Tue 01:57PM CST
234,CXA8355,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 12:19PM CST,Tue 01:44PM CST
235,CDC8087,A320,Xuzhou (XUZ / ZSXZ),Tue 11:06AM CST,Tue 01:23PM CST
236,CXA8559,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 12:11PM CST,Tue 01:20PM CST
237,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Tue 11:38AM CST,Tue 01:17PM CST
238,CSC8721,A319,Xichang Qingshan (XIC / ZUXC),Tue 11:06AM CST,Tue 01:08PM CST
239,EPA6276,B738,Quanzhou Jinjiang (JJN / ZSQZ),Tue 11:50AM CST,Tue 01:02PM CST
