,标识符,机型,始发地,出发,到达
1248,CLX4623,B748,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Thu 02:52PM +07,Thu 05:59PM HKT
1249,CPA527,A359,Narita Int'l (NRT / RJAA),Thu 02:25PM JST,Thu 05:52PM HKT
1250,CRK255,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 04:29PM CST,Thu 05:51PM HKT
1251,MAS432,A333,Kuala Lumpur Int'l (KUL / WMKK),Thu 02:23PM +08,Thu 05:48PM HKT
1252,HKC372,A332,Singapore Changi (SIN / WSSS),Thu 02:17PM +08,Thu 05:43PM HKT
1253,NCR572,B744,Anchorage Intl (PANC),Wed 01:19PM AKST,Thu 05:38PM HKT
1254,CPA391,A333,Beijing Capital Int'l (PEK / ZBAA),Thu 02:26PM CST,Thu 05:35PM HKT
1255,CLX7003,B744,Novosibirsk Tolmachevo (OVB / UNNT),Thu 10:32AM +07,Thu 05:30PM HKT
1256,UAE384,B77W,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Thu 02:18PM +07,Thu 05:29PM HKT
1257,THA638,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Thu 02:12PM +07,Thu 05:23PM HKT
1258,CPA391,A333,Beijing Capital Int'l (PEK / ZBAA),Thu 02:26PM CST,Thu 05:35PM HKT
1259,CLX7003,B744,Novosibirsk Tolmachevo (OVB / UNNT),Thu 10:32AM +07,Thu 05:30PM HKT
1260,UAE384,B77W,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Thu 02:18PM +07,Thu 05:29PM HKT
1261,THA638,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Thu 02:12PM +07,Thu 05:23PM HKT
1262,CPA367,A333,Shanghai Pudong Int'l (PVG / ZSPD),Thu 02:58PM CST,Thu 05:06PM HKT
1263,TGW980,B789,Singapore Changi (SIN / WSSS),Thu 01:32PM +08,Thu 04:54PM HKT
1264,THY6080,B77W,Near Istanbul,Thu 02:31AM +03,Thu 04:30PM HKT
1265,SOO275,B77L,Bahrain Int'l (BAH / OBBI),Thu 04:31AM +03,Thu 04:24PM HKT
1266,QTR8930,B772,Kansai Int'l (KIX / RJBB),Thu 01:30PM JST,Thu 04:14PM HKT
1267,TGW980,B789,Singapore Changi (SIN / WSSS),Thu 01:32PM +08,Thu 04:54PM HKT
1268,THY6080,B77W,Near Istanbul,Thu 02:31AM +03,Thu 04:30PM HKT
1269,SOO275,B77L,Bahrain Int'l (BAH / OBBI),Thu 04:31AM +03,Thu 04:24PM HKT
1270,QTR8930,B772,Kansai Int'l (KIX / RJBB),Thu 01:30PM JST,Thu 04:14PM HKT
1271,CPA5,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 02:42PM CST,Thu 03:59PM HKT
1272,CRK237,A320,Shanghai Pudong Int'l (PVG / ZSPD),Thu 01:42PM CST,Thu 03:51PM HKT
1273,QTR818,A359,Hamad Int'l (DOH / OTHH),Thu 03:49AM +03,Thu 03:26PM HKT
1274,BOX594,B77L,Narita Int'l (NRT / RJAA),Thu 12:01PM JST,Thu 03:23PM HKT
1275,UPS62,B748,Anchorage Intl (PANC),Wed 11:23AM AKST,Thu 03:15PM HKT
1276,CPA401,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 01:57PM CST,Thu 03:12PM HKT
1277,CRK237,A320,Shanghai Pudong Int'l (PVG / ZSPD),Thu 01:42PM CST,Thu 03:51PM HKT
1278,QTR818,A359,Hamad Int'l (DOH / OTHH),Thu 03:49AM +03,Thu 03:26PM HKT
1279,BOX594,B77L,Narita Int'l (NRT / RJAA),Thu 12:01PM JST,Thu 03:23PM HKT
1280,UPS62,B748,Anchorage Intl (PANC),Wed 11:23AM AKST,Thu 03:15PM HKT
1281,CPA401,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 01:57PM CST,Thu 03:12PM HKT
1282,SOO949,B77L,Incheon Int'l (ICN / RKSI),Thu 12:47PM KST,Thu 03:02PM HKT
1283,UPS58,B748,Daniel K Inouye Intl (PHNL),Wed 09:20AM HST,Thu 02:56PM HKT
1284,CPA188,B77W,Auckland (AKL / NZAA),Thu 09:18AM NZDT,Thu 02:53PM HKT
1285,CPA495,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 01:26PM CST,Thu 02:44PM HKT
1286,CPA766,A359,Tan Son Nhat Int'l (SGN / VVTS),Thu 11:34AM +07,Thu 02:40PM HKT
1287,HKE173,A320,Taichung (RMQ / RCMQ),Thu 01:22PM CST,Thu 02:35PM HKT
1288,CPA188,B77W,Auckland (AKL / NZAA),Thu 09:18AM NZDT,Thu 02:53PM HKT
1289,CPA495,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 01:26PM CST,Thu 02:44PM HKT
1290,CPA766,A359,Tan Son Nhat Int'l (SGN / VVTS),Thu 11:34AM +07,Thu 02:40PM HKT
1291,HKE173,A320,Taichung (RMQ / RCMQ),Thu 01:22PM CST,Thu 02:35PM HKT
1292,SIA7952,B744,Singapore Changi (SIN / WSSS),Thu 10:37AM +08,Thu 01:48PM HKT
1293,HKC332,A332,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Thu 10:31AM +07,Thu 01:45PM HKT
1294,MAS6118,A332,Kota Kinabalu Int'l (BKI / WBKK),Thu 11:04AM +08,Thu 01:31PM HKT
1295,CPA421,A359,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 11:59AM CST,Thu 01:19PM HKT
1296,HKC332,A332,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Thu 10:31AM +07,Thu 01:45PM HKT
1297,MAS6118,A332,Kota Kinabalu Int'l (BKI / WBKK),Thu 11:04AM +08,Thu 01:31PM HKT
1298,CPA421,A359,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 11:59AM CST,Thu 01:19PM HKT
1299,CPA906,A359,Manila Int'l (MNL / RPLL),Thu 11:03AM PST,Thu 12:42PM HKT
1300,AAL9705,B77W,Narita Int'l (NRT / RJAA),Thu 09:02AM JST,Thu 12:41PM HKT
1301,MAS72,A333,Kuala Lumpur Int'l (KUL / WMKK),Thu 09:14AM +08,Thu 12:38PM HKT
1302,PAC947,B748,Anchorage Intl (PANC),Wed 09:29AM AKST,Thu 12:17PM HKT
1303,CAL909,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 10:51AM CST,Thu 12:15PM HKT
1304,CPA906,A359,Manila Int'l (MNL / RPLL),Thu 11:03AM PST,Thu 12:42PM HKT
1305,AAL9705,B77W,Narita Int'l (NRT / RJAA),Thu 09:02AM JST,Thu 12:41PM HKT
1306,MAS72,A333,Kuala Lumpur Int'l (KUL / WMKK),Thu 09:14AM +08,Thu 12:38PM HKT
1307,PAC947,B748,Anchorage Intl (PANC),Wed 09:29AM AKST,Thu 12:17PM HKT
1308,CAL909,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 10:51AM CST,Thu 12:15PM HKT
1309,HFM702,A343,Indira Gandhi Int'l (DEL / VIDP),Thu 04:57AM IST,Thu 11:58AM HKT
1310,CPA18,B744,Bandaranaike Int'l (CMB / VCBI),Thu 04:10AM +0530,Thu 11:31AM HKT
1311,N668JS,GLEX,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 10:00AM CST,Thu 11:28AM HKT
1312,QTR8408,B772,Hamad Int'l (DOH / OTHH),Wed 11:36PM +03,Thu 11:09AM HKT
1313,CAL909,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 10:51AM CST,Thu 12:15PM HKT
1314,HFM702,A343,Indira Gandhi Int'l (DEL / VIDP),Thu 04:57AM IST,Thu 11:58AM HKT
1315,CPA18,B744,Bandaranaike Int'l (CMB / VCBI),Thu 04:10AM +0530,Thu 11:31AM HKT
1316,N668JS,GLEX,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 10:00AM CST,Thu 11:28AM HKT
1317,QTR8408,B772,Hamad Int'l (DOH / OTHH),Wed 11:36PM +03,Thu 11:09AM HKT
1318,AHK3832,A332,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Thu 07:58AM +07,Thu 11:05AM HKT
1319,CPA3255,B744,Shanghai Pudong Int'l (PVG / ZSPD),Thu 08:52AM CST,Thu 10:57AM HKT
1320,SIA890,A359,Singapore Changi (SIN / WSSS),Thu 07:36AM +08,Thu 10:52AM HKT
1321,CPA85,B748,Anchorage Intl (PANC),Wed 06:31AM AKST,Thu 10:35AM HKT
1322,HKC830,A332,Shanghai Pudong Int'l (PVG / ZSPD),Thu 07:31AM CST,Thu 09:44AM HKT
1323,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 08:17AM CST,Thu 09:38AM HKT
1324,PAL300,A321,Manila Int'l (MNL / RPLL),Thu 07:47AM PST,Thu 09:29AM HKT
1325,ETD947,B772,Abu Dhabi Int'l (AUH / OMAA),Wed 10:48PM +04,Thu 09:24AM HKT
1326,CPA85,B748,Anchorage Intl (PANC),Wed 06:31AM AKST,Thu 10:35AM HKT
1327,HKC830,A332,Shanghai Pudong Int'l (PVG / ZSPD),Thu 07:31AM CST,Thu 09:44AM HKT
1328,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 08:17AM CST,Thu 09:38AM HKT
1329,PAL300,A321,Manila Int'l (MNL / RPLL),Thu 07:47AM PST,Thu 09:29AM HKT
1330,ETD947,B772,Abu Dhabi Int'l (AUH / OMAA),Wed 10:48PM +04,Thu 09:24AM HKT
1331,ATN2104,B763,Darwin Int'l / RAAF (DRW / YPDN),Thu 05:35AM ACST,Thu 09:20AM HKT
1332,CPA170,A35K,Perth Int'l (PER / YPPH),Thu 01:41AM AWST,Thu 08:43AM HKT
1333,AHK3356,A306,Manila Int'l (MNL / RPLL),Thu 07:00AM PST,Thu 08:35AM HKT
1334,CLX8703,B744,Kuala Lumpur Int'l (KUL / WMKK),Thu 05:13AM +08,Thu 08:29AM HKT
1335,FIN101,A359,Helsinki-Vantaa (HEL / EFHK),Wed 05:11PM EET,Thu 08:06AM HKT
1336,CPA2742,B77W,Noi Bai Int'l (HAN / VVNB),Thu 05:35AM +07,Thu 08:00AM HKT
1337,UAL2852,B77W,Guam Intl (PGUM),Thu 05:18AM ChST,Thu 07:38AM HKT
1338,CEB272,A330,Manila Int'l (MNL / RPLL),Thu 05:59AM PST,Thu 07:35AM HKT
1339,FIN101,A359,Helsinki-Vantaa (HEL / EFHK),Wed 05:11PM EET,Thu 08:06AM HKT
1340,CPA2742,B77W,Noi Bai Int'l (HAN / VVNB),Thu 05:35AM +07,Thu 08:00AM HKT
1341,UAL2852,B77W,Guam Intl (PGUM),Thu 05:18AM ChST,Thu 07:38AM HKT
1342,CEB272,A330,Manila Int'l (MNL / RPLL),Thu 05:59AM PST,Thu 07:35AM HKT
1343,HKC6658,A332,Shahjalal International Airport (DAC / VGHS),Thu 02:07AM +06,Thu 07:25AM HKT
1344,BOX518,B77L,Bengaluru Int'l (BLR / VOBL),Thu 12:15AM IST,Thu 07:17AM HKT
1345,CPA2061,B748,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 05:22AM CST,Thu 07:07AM HKT
1346,VJT904,GLEX,Al Maktoum Int'l (DWC / OMDW),Wed 06:17PM +04,Thu 06:57AM HKT
1347,CPA42,B744,Netaji Subhash Chandra Bose Int'l (CCU / VECC),Thu 01:10AM IST,Thu 06:50AM HKT
1348,CPA881,A35K,Los Angeles Intl (KLAX),Tue 11:15PM PST,Thu 06:13AM HKT
1349,CPA2061,B748,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 05:22AM CST,Thu 07:07AM HKT
1350,VJT904,GLEX,Al Maktoum Int'l (DWC / OMDW),Wed 06:17PM +04,Thu 06:57AM HKT
1351,CPA42,B744,Netaji Subhash Chandra Bose Int'l (CCU / VECC),Thu 01:10AM IST,Thu 06:50AM HKT
1352,CPA881,A35K,Los Angeles Intl (KLAX),Tue 11:15PM PST,Thu 06:13AM HKT
1353,CPA865,A359,Vancouver Int'l (CYVR),Wed 12:46AM PST,Thu 06:07AM HKT
1354,CPA8178,B77W,Melbourne Tullamarine (MEL / YMML),Wed 11:47PM AEDT,Thu 05:31AM HKT
1355,CPA873,A359,San Francisco Intl (KSFO),Tue 11:12PM PST,Thu 05:28AM HKT
1356,CPA796,A359,Jakarta-Soekarno-Hatta Int'l (CGK / WIII),Thu 12:05AM WIB,Thu 05:03AM HKT
1357,CPA845,A35K,John F Kennedy Intl (KJFK),Wed 12:51AM EST,Thu 04:54AM HKT
1358,BOX587,B77L,Incheon Int'l (ICN / RKSI),Thu 02:07AM KST,Thu 04:22AM HKT
1359,QFA97,B789,Brisbane (BNE / YBBN),Wed 10:21PM AEST,Thu 04:19AM HKT
1360,CPA873,A359,San Francisco Intl (KSFO),Tue 11:12PM PST,Thu 05:28AM HKT
1361,CPA796,A359,Jakarta-Soekarno-Hatta Int'l (CGK / WIII),Thu 12:05AM WIB,Thu 05:03AM HKT
1362,CPA845,A35K,John F Kennedy Intl (KJFK),Wed 12:51AM EST,Thu 04:54AM HKT
1363,BOX587,B77L,Incheon Int'l (ICN / RKSI),Thu 02:07AM KST,Thu 04:22AM HKT
1364,QFA97,B789,Brisbane (BNE / YBBN),Wed 10:21PM AEST,Thu 04:19AM HKT
1365,CPA40,B744,Chatrapati Shivaji Int'l (BOM / VABB),Wed 08:57PM IST,Thu 04:06AM HKT
1366,CKK263,B77L,Shanghai Pudong Int'l (PVG / ZSPD),Thu 01:55AM CST,Thu 04:02AM HKT
1367,HKC328,A332,Tan Son Nhat Int'l (SGN / VVTS),Thu 12:00AM +07,Thu 03:15AM HKT
1368,SVA3988,B77L,King Khalid Int'l (RUH / OERK),Wed 03:02PM +03,Thu 03:11AM HKT
1369,CLX8923,B744,Queen Alia Int'l (AMM / OJAI),Wed 08:45PM EET,04:55PM HKT (+1) (?)
1370,EVA6535,B772,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 01:21AM CST,Thu 02:44AM HKT
1371,AHK769,A30B,Beijing Capital Int'l (PEK / ZBAA),Wed 11:31PM CST,Thu 02:29AM HKT
1372,BOX592,B77L,Indira Gandhi Int'l (DEL / VIDP),Wed 07:44PM IST,Thu 02:25AM HKT
1373,SVA3988,B77L,King Khalid Int'l (RUH / OERK),Wed 03:02PM +03,Thu 03:11AM HKT
1374,CLX8923,B744,Queen Alia Int'l (AMM / OJAI),Wed 08:45PM EET,04:55PM HKT (+1) (?)
1375,EVA6535,B772,Taiwan Taoyuan Int'l (TPE / RCTP),Thu 01:21AM CST,Thu 02:44AM HKT
1376,AHK769,A30B,Beijing Capital Int'l (PEK / ZBAA),Wed 11:31PM CST,Thu 02:29AM HKT
1377,BOX592,B77L,Indira Gandhi Int'l (DEL / VIDP),Wed 07:44PM IST,Thu 02:25AM HKT
1378,ETD937,B772,Abu Dhabi Int'l (AUH / OMAA),Wed 03:41PM +04,Thu 02:10AM HKT
1379,AHK783,A306,Shanghai Pudong Int'l (PVG / ZSPD),Wed 11:52PM CST,Thu 02:03AM HKT
1380,NCA203,B748,Narita Int'l (NRT / RJAA),Wed 10:15PM JST,Thu 01:41AM HKT
1381,KMI525,B734,Noi Bai Int'l (HAN / VVNB),Wed 11:03PM +07,Thu 01:24AM HKT
1382,AHK562,A30B,Tan Son Nhat Int'l (SGN / VVTS),Wed 10:15PM +07,Thu 01:18AM HKT
1383,AHK209,A30B,Narita Int'l (NRT / RJAA),Wed 09:51PM JST,Thu 01:11AM HKT
1384,AHK842,B763,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 10:03PM +07,Thu 01:09AM HKT
1385,CPA3246,B744,Noi Bai Int'l (HAN / VVNB),Wed 10:53PM +07,Thu 01:05AM HKT
1386,AHK326,74F,Singapore Changi (SIN / WSSS),Wed 09:40PM +08,Thu 01:01AM HKT
1387,AHK217,A30B,Chubu Centrair Int'l (Centrair) (NGO / RJGG),Wed 09:55PM JST,Thu 12:58AM HKT
1388,AHK842,B763,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 10:03PM +07,Thu 01:09AM HKT
1389,CPA3246,B744,Noi Bai Int'l (HAN / VVNB),Wed 10:53PM +07,Thu 01:05AM HKT
1390,AHK326,74F,Singapore Changi (SIN / WSSS),Wed 09:40PM +08,Thu 01:01AM HKT
1391,AHK217,A30B,Chubu Centrair Int'l (Centrair) (NGO / RJGG),Wed 09:55PM JST,Thu 12:58AM HKT
1392,AHK205,A30B,Kansai Int'l (KIX / RJBB),Wed 10:13PM JST,Thu 12:55AM HKT
1393,HKC318,A332,Noi Bai Int'l (HAN / VVNB),Wed 10:33PM +07,Thu 12:52AM HKT
1394,RMY3507,B762,Sultan Abdul Aziz Shah (SZB / WMSA),Wed 09:33PM +08,Thu 12:47AM HKT
1395,AAL9744,B77W,Narita Int'l (NRT / RJAA),Wed 09:19PM JST,Thu 12:44AM HKT
1396,ANA8511,B763,Narita Int'l (NRT / RJAA),Wed 08:59PM JST,Thu 12:39AM HKT
1397,AHK681,A30B,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 11:06PM CST,Thu 12:29AM HKT
1398,SOO98,B77L,Leipzig/Halle (LEJ / EDDP),Wed 06:38AM CET,Thu 12:28AM HKT
1399,CLX8562,B748,Kuala Lumpur Int'l (KUL / WMKK),Wed 09:29PM +08,Thu 12:25AM HKT
1400,AHK456,A30B,Manila Int'l (MNL / RPLL),Wed 10:49PM PST,Thu 12:23AM HKT
1401,AAR7453,A333,Incheon Int'l (ICN / RKSI),Wed 10:06PM KST,Thu 12:21AM HKT
1402,CLX5827,B748,Kuala Lumpur Int'l (KUL / WMKK),Wed 08:54PM +08,Thu 12:16AM HKT
1403,AHK129,A30B,Incheon Int'l (ICN / RKSI),Wed 09:55PM KST,Thu 12:11AM HKT
1404,AAR969,74F,Incheon Int'l (ICN / RKSI),Wed 09:50PM KST,Thu 12:04AM HKT
1405,CPA926,A359,Mactan-Cebu Int'l (CEB / RPVM),Wed 09:25PM PST,Wed 11:36PM HKT
1406,CPA3181,B748,Anchorage Intl (PANC),Tue 07:45PM AKST,Wed 11:33PM HKT
1407,HKC9376,A332,Chennai Int'l (MAA / VOMM),Wed 04:09PM IST,Wed 11:29PM HKT
1408,UAE9884,B772,Dubai Int'l (DXB / OMDB),Wed 12:44PM +04,Wed 11:20PM HKT
1409,CPA479,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 09:18PM CST,Wed 10:37PM HKT
1410,KAL313,B772,Incheon Int'l (ICN / RKSI),Wed 11:34PM KST,02:09AM HKT (+1) (?)
1411,CPA764,A359,Tan Son Nhat Int'l (SGN / VVTS),Wed 07:36PM +07,Wed 10:31PM HKT
1412,TAG06,GLEX,Near Phnom Penh,Wed 07:11PM +07,Wed 10:16PM HKT
1413,CPA702,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 07:00PM +07,Wed 10:04PM HKT
1414,CPA2022,B748,Auckland (AKL / NZAA),Wed 04:20PM NZDT,Wed 09:46PM HKT
1415,CPA100,A35K,Sydney (SYD / YSSY),Wed 04:03PM AEDT,Wed 09:32PM HKT
1416,CPA2035,B748,Kansai Int'l (KIX / RJBB),Wed 06:47PM JST,Wed 09:27PM HKT
1417,CAL921,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 08:03PM CST,Wed 09:24PM HKT
1418,CPA104,A35K,Melbourne Tullamarine (MEL / YMML),Wed 03:49PM AEDT,Wed 09:21PM HKT
1419,HKC352,A332,Manila Int'l (MNL / RPLL),Wed 07:29PM PST,Wed 09:12PM HKT
1420,CAL921,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 08:03PM CST,Wed 09:24PM HKT
1421,CPA104,A35K,Melbourne Tullamarine (MEL / YMML),Wed 03:49PM AEDT,Wed 09:21PM HKT
1422,HKC352,A332,Manila Int'l (MNL / RPLL),Wed 07:29PM PST,Wed 09:12PM HKT
1423,PAC242,B744,Incheon Int'l (ICN / RKSI),Wed 06:54PM KST,Wed 09:08PM HKT
1424,CPA724,A333,Kuala Lumpur Int'l (KUL / WMKK),Wed 05:26PM +08,Wed 08:53PM HKT
1425,CPA507,A35K,Kansai Int'l (KIX / RJBB),Wed 06:01PM JST,Wed 08:43PM HKT
1426,SIA7988,B744,Singapore Changi (SIN / WSSS),Wed 04:54PM +08,Wed 08:04PM HKT
1427,UAL2865,B773,Narita Int'l (NRT / RJAA),Wed 04:25PM JST,Wed 07:55PM HKT
1428,CAL927,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 06:27PM CST,Wed 07:53PM HKT
1429,CAL923,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 06:24PM CST,Wed 07:46PM HKT
1430,CPA369,B77W,Shanghai Pudong Int'l (PVG / ZSPD),Wed 05:23PM CST,Wed 07:33PM HKT
1431,CPA776,A35K,Jakarta-Soekarno-Hatta Int'l (CGK / WIII),Wed 02:16PM WIB,Wed 07:24PM HKT
1432,CPA918,A35K,Manila Int'l (MNL / RPLL),Wed 05:47PM PST,Wed 07:21PM HKT
1433,ANG8,B763,Port Moresby/Jackson Int'l (POM / AYPY),Wed 03:10PM +10,Wed 07:18PM HKT
1434,CPA369,B77W,Shanghai Pudong Int'l (PVG / ZSPD),Wed 05:23PM CST,Wed 07:33PM HKT
1435,CPA776,A35K,Jakarta-Soekarno-Hatta Int'l (CGK / WIII),Wed 02:16PM WIB,Wed 07:24PM HKT
1436,CPA918,A35K,Manila Int'l (MNL / RPLL),Wed 05:47PM PST,Wed 07:21PM HKT
1437,ANG8,B763,Port Moresby/Jackson Int'l (POM / AYPY),Wed 03:10PM +10,Wed 07:18PM HKT
1438,CPA654,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 04:07PM +07,Wed 07:10PM HKT
1439,CPA807,B77W,Chicago O'Hare Intl (KORD),Tue 01:47PM CST,Wed 07:06PM HKT
1440,BBC78,B773,Shahjalal International Airport (DAC / VGHS),Wed 02:03PM +06,Wed 07:03PM HKT
1441,KLM847,B789,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 03:55PM +07,Wed 07:00PM HKT
1442,DLH8472,B772,Chennai Int'l (MAA / VOMM),Wed 11:33AM IST,Wed 06:50PM HKT
1443,CPA885,B77W,Los Angeles Intl (KLAX),Tue 11:08AM PST,Wed 06:27PM HKT
1444,HKC372,A332,Singapore Changi (SIN / WSSS),Wed 02:35PM +08,Wed 06:03PM HKT
1445,CPA885,B77W,Los Angeles Intl (KLAX),Tue 11:08AM PST,Wed 06:27PM HKT
1446,HKC372,A332,Singapore Changi (SIN / WSSS),Wed 02:35PM +08,Wed 06:03PM HKT
1447,MAS432,A333,Kuala Lumpur Int'l (KUL / WMKK),Wed 02:29PM +08,Wed 05:56PM HKT
1448,TGW980,B789,Singapore Changi (SIN / WSSS),Wed 02:25PM +08,Wed 05:44PM HKT
1449,ACA7153,B789,Toronto Pearson Int'l (CYYZ),Tue 01:48PM EST,Wed 05:40PM HKT
1450,ACA7,B789,Vancouver Int'l (CYVR),Tue 12:05PM PST,Wed 05:31PM HKT
1451,CPA391,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 02:17PM CST,Wed 05:20PM HKT
1452,UAE384,B77W,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 02:13PM +07,Wed 05:17PM HKT
1453,ICV6752,B748,Kuala Lumpur Int'l (KUL / WMKK),Wed 01:46PM +08,Wed 05:17PM HKT
1454,TGW980,B789,Singapore Changi (SIN / WSSS),Wed 02:25PM +08,Wed 05:44PM HKT
1455,ACA7153,B789,Toronto Pearson Int'l (CYYZ),Tue 01:48PM EST,Wed 05:40PM HKT
1456,ACA7,B789,Vancouver Int'l (CYVR),Tue 12:05PM PST,Wed 05:31PM HKT
1457,CPA391,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 02:17PM CST,Wed 05:20PM HKT
1458,UAE384,B77W,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 02:13PM +07,Wed 05:17PM HKT
1459,ICV6752,B748,Kuala Lumpur Int'l (KUL / WMKK),Wed 01:46PM +08,Wed 05:17PM HKT
1460,CPA411,A359,Incheon Int'l (ICN / RKSI),Wed 03:00PM KST,Wed 05:13PM HKT
1461,THA638,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 02:04PM +07,Wed 05:09PM HKT
1462,ETH608,B788,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 01:52PM +07,Wed 04:59PM HKT
1463,UAE9832,B772,Dubai Int'l (DXB / OMDB),Wed 06:05AM +04,Wed 04:41PM HKT
1464,UPS62,B744,Anchorage Intl (PANC),Tue 01:01PM AKST,Wed 04:40PM HKT
1465,THA638,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 02:04PM +07,Wed 05:09PM HKT
1466,ETH608,B788,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 01:52PM +07,Wed 04:59PM HKT
1467,UAE9832,B772,Dubai Int'l (DXB / OMDB),Wed 06:05AM +04,Wed 04:41PM HKT
1468,UPS62,B744,Anchorage Intl (PANC),Tue 01:01PM AKST,Wed 04:40PM HKT
1469,CPA367,A333,Shanghai Pudong Int'l (PVG / ZSPD),Wed 02:19PM CST,Wed 04:31PM HKT
1470,ETH3728,B772,Incheon Int'l (ICN / RKSI),Wed 01:40PM KST,Wed 03:57PM HKT
1471,QTR818,A359,Hamad Int'l (DOH / OTHH),Wed 03:46AM +03,Wed 03:38PM HKT
1472,CPA5,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 01:55PM CST,Wed 03:19PM HKT
1473,CPA367,A333,Shanghai Pudong Int'l (PVG / ZSPD),Wed 02:19PM CST,Wed 04:31PM HKT
1474,ETH3728,B772,Incheon Int'l (ICN / RKSI),Wed 01:40PM KST,Wed 03:57PM HKT
1475,QTR818,A359,Hamad Int'l (DOH / OTHH),Wed 03:46AM +03,Wed 03:38PM HKT
1476,CPA5,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 01:55PM CST,Wed 03:19PM HKT
1477,SOO237,B77L,Incheon Int'l (ICN / RKSI),Wed 12:40PM KST,Wed 03:08PM HKT
1478,MAS6102,A332,Kuching Int'l (KCH / WBGG),Wed 11:44AM +08,Wed 03:04PM HKT
1479,UAL2829,B773,Narita Int'l (NRT / RJAA),Wed 11:19AM JST,Wed 02:44PM HKT
1480,CPA2040,B744,Singapore Changi (SIN / WSSS),Wed 11:23AM +08,Wed 02:40PM HKT
1481,CPA5,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 01:55PM CST,Wed 03:19PM HKT
1482,SOO237,B77L,Incheon Int'l (ICN / RKSI),Wed 12:40PM KST,Wed 03:08PM HKT
1483,MAS6102,A332,Kuching Int'l (KCH / WBGG),Wed 11:44AM +08,Wed 03:04PM HKT
1484,UAL2829,B773,Narita Int'l (NRT / RJAA),Wed 11:19AM JST,Wed 02:44PM HKT
1485,CPA2040,B744,Singapore Changi (SIN / WSSS),Wed 11:23AM +08,Wed 02:40PM HKT
1486,CPA495,A359,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 01:18PM CST,Wed 02:38PM HKT
1487,CPA766,A359,Tan Son Nhat Int'l (SGN / VVTS),Wed 11:32AM +07,Wed 02:28PM HKT
1488,UPS58,B744,Daniel K Inouye Intl (PHNL),Tue 09:22AM HST,Wed 02:21PM HKT
1489,UAL2728,B763,Narita Int'l (NRT / RJAA),Wed 10:45AM JST,Wed 02:17PM HKT
1490,ELY75,B789,Ben Gurion Int'l (TLV / LLBG),Tue 10:43PM IST,Wed 02:15PM HKT
1491,CPA495,A359,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 01:18PM CST,Wed 02:38PM HKT
