,标识符,机型,始发地,出发,到达
475,CES2928,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 10:05AM CST,Sun 11:39AM CST
476,CSZ9676,A320,Harbin Taiping Int'l (HRB / ZYHB),Sun 08:25AM CST,Sun 11:00AM CST
477,CSZ9651,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 09:11AM CST,Sun 10:54AM CST
478,CSN3899,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 09:04AM CST,Sun 10:46AM CST
479,CCA4589,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 08:09AM CST,Sun 10:04AM CST
480,CCA4589,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 08:09AM CST,Sun 10:04AM CST
481,CSZ8733,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 08:28AM CST,Sun 09:51AM CST
482,CSZ9931,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:37AM CST,Sun 09:18AM CST
483,CSZ9349,A320,Haikou Meilan Int'l (HAK / ZJHK),Sun 06:48AM CST,Sun 09:01AM CST
484,CES2904,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 10:59PM CST,12:32AM CST (+1) (?)
485,CSN6469,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 08:11PM CST,Sat 09:48PM CST
486,CSC8108,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sat 08:40PM CST,Sat 09:40PM CST
487,CSN3980,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 07:37PM CST,Sat 09:12PM CST
488,CSZ8967,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 07:29PM CST,Sat 09:09PM CST
489,CES2952,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:08PM CST,10:52PM CST (?)
490,CSC8432,A320,Haikou Meilan Int'l (HAK / ZJHK),Sat 06:51PM CST,Sat 09:04PM CST
491,CSN3351,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 06:36PM CST,Sat 08:14PM CST
492,CGZ7145,E190,Guiyang Longdongbao (KWE / ZUGY),Sat 06:16PM CST,Sat 08:01PM CST
493,CSZ9675,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 05:37PM CST,Sat 07:21PM CST
494,CCA1825,B739,Beijing Capital Int'l (PEK / ZBAA),Sat 05:41PM CST,Sat 07:09PM CST
495,CES2948,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 06:45PM CST,08:23PM CST (?)
496,CSC8326,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 05:29PM CST,Sat 06:35PM CST
497,CES2948,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 06:45PM CST,08:23PM CST (?)
498,CSC8326,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 05:29PM CST,Sat 06:35PM CST
499,CES9763,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 06:33PM CST,08:36PM CST (?)
500,CQH6174,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Sat 04:56PM CST,Sat 06:27PM CST
501,CSZ9652,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 04:13PM CST,Sat 06:07PM CST
502,CSZ9350,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 02:51PM CST,Sat 05:27PM CST
503,CES2914,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 05:21PM CST,06:37PM CST (?)
504,CSC8107,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 03:11PM CST,Sat 05:17PM CST
505,CSC8151,A320,Zhuhai Int'l (ZUH / ZGSD),Sat 03:28PM CST,Sat 05:12PM CST
506,CSN3637,E190,Ganzhou Huangjin (KOW / ZSGZ),Sat 03:36PM CST,Sat 04:56PM CST
507,CSZ8734,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 02:30PM CST,Sat 04:51PM CST
508,CES2984,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 04:23PM CST,06:02PM CST (?)
509,CSN3979,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sat 02:39PM CST,Sat 03:48PM CST
510,CES9764,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 03:45PM CST,05:09PM CST (?)
511,CDG8016,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 01:24PM CST,Sat 03:20PM CST
