,标识符,机型,始发地,出发,到达
0,CSZ9540,B738,Taiyuan Wusu (TYN / ZBYN),Thu 12:34PM CST,Thu 02:17PM CST
1,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 12:12PM CST,Thu 02:15PM CST
2,CES2712,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Thu 12:40PM CST,Thu 02:06PM CST
3,DKH1846,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 12:12PM CST,Thu 01:52PM CST
4,CES2958,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 11:44AM CST,Thu 01:35PM CST
5,CSZ9530,B738,Zhuhai Int'l (ZUH / ZGSD),Thu 11:20AM CST,Thu 01:30PM CST
6,CES2768,A320,Beijing Daxing International Airport (PKX / ZBAD),Thu 11:51AM CST,Thu 01:26PM CST
7,CSC3051,A320,Luzhou (LZO / ZULZ),Thu 11:08AM CST,Thu 01:21PM CST
8,CSZ9819,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 11:27AM CST,Thu 01:18PM CST
9,CSZ9803,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 11:04AM CST,Thu 01:03PM CST
10,JYH1071,B738,Guiyang Longdongbao (KWE / ZUGY),Thu 10:05AM CST,Thu 01:01PM CST
11,EPA6217,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 10:40AM CST,Thu 12:48PM CST
12,CES2956,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 10:41AM CST,Thu 12:16PM CST
13,CDC8035,A320,Guiyang Longdongbao (KWE / ZUGY),Thu 10:20AM CST,Thu 12:12PM CST
14,CSZ9546,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 10:06AM CST,Thu 12:08PM CST
15,OTC7147,A321,Kunming Changshui Int'l (KMG / ZPPP),Thu 09:46AM CST,Thu 11:59AM CST
16,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 10:09AM CST,Thu 11:55AM CST
17,RLH6541,B733,Kunming Changshui Int'l (KMG / ZPPP),Thu 09:30AM CST,Thu 11:40AM CST
18,CSZ8124,B738,Changsha Huanghua Int'l (CSX / ZGHA),Thu 10:19AM CST,Thu 11:36AM CST
19,DKH1862,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Thu 10:21AM CST,Thu 11:31AM CST
20,CES2996,A320,Kunming Changshui Int'l (KMG / ZPPP),Thu 08:52AM CST,Thu 11:09AM CST
21,DKH1853,A20N,Qingdao Liuting Int'l (TAO / ZSQD),Thu 09:55AM CST,Thu 11:05AM CST
22,CSZ9805,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 08:58AM CST,Thu 11:04AM CST
23,CSZ9821,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 08:58AM CST,Thu 10:48AM CST
24,CES2862,A321,Beijing Daxing International Airport (PKX / ZBAD),Thu 09:10AM CST,Thu 10:34AM CST
25,DKH1908,A321,Harbin Taiping Int'l (HRB / ZYHB),Thu 07:42AM CST,Thu 10:20AM CST
26,CSC8623,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Thu 07:51AM CST,Thu 09:48AM CST
27,CSZ8506,A320,Quanzhou Jinjiang (JJN / ZSQZ),Thu 08:15AM CST,Thu 09:41AM CST
28,CSZ9801,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Thu 07:29AM CST,Thu 09:36AM CST
29,CES2933,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Thu 07:56AM CST,Thu 09:31AM CST
30,CSZ8205,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Thu 07:45AM CST,Thu 09:26AM CST
31,JYH1023,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 07:06AM CST,Thu 08:54AM CST
32,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Thu 06:37AM CST,Thu 08:08AM CST
33,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 06:20AM CST,Thu 08:02AM CST
34,JYH1023,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Thu 07:06AM CST,Thu 08:54AM CST
35,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Thu 06:37AM CST,Thu 08:08AM CST
36,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Thu 06:20AM CST,Thu 08:02AM CST
37,CES2966,A321,Changsha Huanghua Int'l (CSX / ZGHA),Thu 12:20AM CST,Thu 02:38AM CST
38,GTI543,B744,Incheon Int'l (ICN / RKSI),Thu 01:25AM KST,Thu 02:20AM CST
39,CES2978,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 11:49PM CST,Thu 01:50AM CST
40,CES2908,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 11:02PM CST,Thu 12:42AM CST
41,CSZ9817,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 10:29PM CST,Thu 12:24AM CST
42,CSZ9831,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 10:38PM CST,Thu 12:20AM CST
43,CSZ9544,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 09:48PM CST,Wed 11:55PM CST
44,CES2968,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 10:17PM CST,Wed 11:54PM CST
45,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 10:08PM CST,Wed 11:48PM CST
46,OTC7234,A320,Lijiang (LJG / ZPLJ),Wed 09:13PM CST,Wed 11:22PM CST
47,CSZ9815,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 09:09PM CST,Wed 11:13PM CST
48,DKH1858,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 10:01PM CST,Wed 11:09PM CST
49,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Wed 08:35PM CST,Wed 10:40PM CST
50,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Wed 08:35PM CST,Wed 10:35PM CST
51,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Wed 08:35PM CST,Wed 10:40PM CST
52,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Wed 08:35PM CST,Wed 10:35PM CST
53,CSZ8520,B738,Shubuling (LYI / ZSLY),Wed 09:44PM CST,Wed 10:31PM CST
54,OTC7230,A320,Penglai International (YNT / ZSYT),Wed 09:09PM CST,Wed 10:22PM CST
55,CSZ9813,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 08:18PM CST,Wed 10:17PM CST
56,CES2986,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 07:43PM CST,Wed 09:59PM CST
57,CES2950,A320,Beijing Capital Int'l (PEK / ZBAA),Wed 08:20PM CST,Wed 09:54PM CST
58,CES9780,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 07:51PM CST,Wed 09:52PM CST
59,CSZ8518,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 08:11PM CST,Wed 09:49PM CST
60,CSC8761,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 07:25PM CST,Wed 09:45PM CST
61,CSZ9285,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 07:59PM CST,Wed 09:42PM CST
62,RLH6556,B733,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 06:50PM CST,Wed 08:54PM CST
63,EPA6218,B738,Changchun Longjia Int'l (CGQ / ZYCC),Wed 06:19PM CST,Wed 08:52PM CST
64,CES2718,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 07:19PM CST,Wed 08:46PM CST
65,CES2738,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 06:30PM CST,Wed 08:10PM CST
66,DKH1907,A321,Huizhou Pingtan Airport (HUZ / ZGHZ),Wed 06:11PM CST,Wed 08:09PM CST
67,CSZ8161,A320,Yuncheng (YCU / ZBYC),Wed 06:25PM CST,Wed 08:03PM CST
68,CSC8625,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 06:03PM CST,Wed 07:58PM CST
69,CSN3209,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 05:58PM CST,Wed 07:52PM CST
70,RLH6555,B733,Kunming Changshui Int'l (KMG / ZPPP),Wed 05:38PM CST,Wed 07:48PM CST
71,DKH1854,A320,Sanya Phoenix Int'l (SYX / ZJSY),Wed 04:45PM CST,Wed 07:45PM CST
72,JYH1072,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 05:29PM CST,Wed 07:43PM CST
73,CSZ8524,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 05:35PM CST,Wed 07:32PM CST
74,CSN3917,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 05:38PM CST,Wed 07:31PM CST
75,CSZ9811,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 05:22PM CST,Wed 07:26PM CST
76,OTC7148,A321,Changchun Longjia Int'l (CGQ / ZYCC),Wed 04:58PM CST,Wed 07:18PM CST
77,CXA8537,B737,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 05:51PM CST,Wed 07:08PM CST
78,CES9786,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 07:03PM CST,08:50PM CST (?)
79,CSZ8542,B738,Yichang (YIH / ZHYC),Wed 05:04PM CST,Wed 06:23PM CST
80,OTC7251,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 04:45PM CST,Wed 06:17PM CST
81,DKH1848,A20N,Changsha Huanghua Int'l (CSX / ZGHA),Wed 04:55PM CST,Wed 06:17PM CST
82,CES2980,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 04:47PM CST,Wed 06:13PM CST
83,CES2850,A320,Zunyi (ZYI / ZUZY),Wed 04:32PM CST,Wed 05:48PM CST
84,CES2934,A320,Zhanjiang (ZHA / ZGZJ),Wed 03:10PM CST,Wed 05:26PM CST
85,CSZ9809,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 03:14PM CST,Wed 05:17PM CST
86,CSZ9829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 03:21PM CST,Wed 05:12PM CST
87,CES2702,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 04:00PM CST,Wed 05:05PM CST
88,QDA6131,A320,Penglai International (YNT / ZSYT),Wed 03:41PM CST,Wed 04:53PM CST
89,CSZ9825,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 02:18PM CST,Wed 04:14PM CST
90,CES9778,A320,Sanya Phoenix Int'l (SYX / ZJSY),Wed 12:52PM CST,Wed 03:47PM CST
91,CSZ9159,B738,Beijing Capital Int'l (PEK / ZBAA),Wed 01:54PM CST,Wed 03:26PM CST
92,CES2976,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 12:56PM CST,Wed 03:02PM CST
93,CSZ9807,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 12:58PM CST,Wed 02:59PM CST
94,CSZ8917,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Wed 12:53PM CST,Wed 02:35PM CST
95,CSZ9803,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 12:15PM CST,Wed 02:18PM CST
96,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 12:09PM CST,Wed 02:12PM CST
97,CSZ9540,B738,Taiyuan Wusu (TYN / ZBYN),Wed 12:31PM CST,Wed 02:06PM CST
98,DKH1846,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 12:16PM CST,Wed 02:04PM CST
99,CES2712,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 12:38PM CST,Wed 02:00PM CST
100,CSZ8516,B738,Nanning Wuxu Int'l (NNG / ZGNN),Wed 11:41AM CST,Wed 01:49PM CST
101,RYL368,A320,Manila Int'l (MNL / RPLL),Wed 10:16AM PST,Wed 01:19PM CST
102,CSZ9819,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 11:30AM CST,Wed 01:15PM CST
103,CSZ9530,B738,Zhuhai Int'l (ZUH / ZGSD),Wed 11:22AM CST,Wed 01:10PM CST
104,EPA6217,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 10:54AM CST,Wed 12:53PM CST
105,CSC3051,A320,Luzhou (LZO / ZULZ),Wed 10:31AM CST,Wed 12:30PM CST
106,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 10:26AM CST,Wed 12:20PM CST
107,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 10:26AM CST,Wed 12:20PM CST
108,CES2956,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 10:41AM CST,Wed 12:20PM CST
109,JYH1071,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 10:05AM CST,Wed 12:13PM CST
110,CDC8035,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 10:11AM CST,Wed 12:00PM CST
111,DKH1862,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 10:34AM CST,Wed 11:42AM CST
112,OTC7147,A321,Kunming Changshui Int'l (KMG / ZPPP),Wed 09:27AM CST,Wed 11:39AM CST
113,DKH1853,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 10:16AM CST,Wed 11:26AM CST
114,CSZ9546,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 09:20AM CST,Wed 11:25AM CST
115,CES2958,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 11:21AM CST,01:09PM CST (?)
116,CES2996,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 08:59AM CST,Wed 11:09AM CST
117,CSZ8124,B738,Changsha Huanghua Int'l (CSX / ZGHA),Wed 09:42AM CST,Wed 11:02AM CST
118,CSZ9821,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 09:08AM CST,Wed 10:56AM CST
119,CSZ9805,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 08:49AM CST,Wed 10:47AM CST
120,CES2862,A321,Beijing Daxing International Airport (PKX / ZBAD),Wed 09:04AM CST,Wed 10:39AM CST
121,DKH1908,A321,Harbin Taiping Int'l (HRB / ZYHB),Wed 07:39AM CST,Wed 10:16AM CST
122,CES2933,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Wed 08:17AM CST,Wed 09:47AM CST
123,CSZ8506,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 08:14AM CST,Wed 09:35AM CST
124,CSZ8506,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 08:14AM CST,Wed 09:35AM CST
125,CSZ9801,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 07:29AM CST,Wed 09:31AM CST
126,CSZ9287,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 07:43AM CST,Wed 09:23AM CST
127,JYH1023,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 07:03AM CST,Wed 08:54AM CST
128,CSZ8205,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 06:50AM CST,Wed 08:33AM CST
129,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Wed 06:50AM CST,Wed 08:25AM CST
130,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:18AM CST,Wed 07:52AM CST
131,CES2978,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 12:10AM CST,Wed 02:05AM CST
132,CES2966,A321,Changsha Huanghua Int'l (CSX / ZGHA),Tue 11:40PM CST,Wed 12:52AM CST
133,CSZ9817,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 10:27PM CST,Wed 12:25AM CST
134,CES2968,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 10:20PM CST,Tue 11:51PM CST
135,CES2908,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 11:42PM CST,01:29AM CST (+1) (?)
136,CSZ9815,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 09:36PM CST,Tue 11:38PM CST
137,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 09:25PM CST,Tue 11:07PM CST
138,CSZ8520,B738,Shubuling (LYI / ZSLY),Tue 10:11PM CST,Tue 11:03PM CST
139,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Tue 08:30PM CST,Tue 10:39PM CST
140,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Tue 08:22PM CST,Tue 10:17PM CST
141,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Tue 08:30PM CST,Tue 10:39PM CST
142,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Tue 08:22PM CST,Tue 10:17PM CST
143,CES9780,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Tue 07:38PM CST,Tue 10:04PM CST
144,CES2986,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 07:26PM CST,Tue 09:45PM CST
145,CSC8761,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 07:14PM CST,Tue 09:31PM CST
146,CSZ9544,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 07:28PM CST,Tue 09:25PM CST
147,CSZ9285,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 07:29PM CST,Tue 09:11PM CST
148,CES2718,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 07:28PM CST,Tue 08:53PM CST
149,CSZ8518,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 06:54PM CST,Tue 08:31PM CST
150,CSZ8524,A320,Guiyang Longdongbao (KWE / ZUGY),Tue 06:33PM CST,Tue 08:27PM CST
151,EPA6218,B738,Changchun Longjia Int'l (CGQ / ZYCC),Tue 05:35PM CST,Tue 08:20PM CST
152,RLH6542,B733,Harbin Taiping Int'l (HRB / ZYHB),Tue 04:58PM CST,Tue 08:13PM CST
153,DKH1854,A320,Sanya Phoenix Int'l (SYX / ZJSY),Tue 05:06PM CST,Tue 08:07PM CST
154,CSN3209,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 06:01PM CST,Tue 08:02PM CST
155,CSZ8161,A320,Yuncheng (YCU / ZBYC),Tue 06:20PM CST,Tue 07:58PM CST
156,DKH1907,A321,Huizhou Pingtan Airport (HUZ / ZGHZ),Tue 05:54PM CST,Tue 07:51PM CST
157,CES2918,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 05:56PM CST,Tue 07:43PM CST
158,CES9786,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 06:03PM CST,Tue 07:42PM CST
159,OTC7148,A321,Changchun Longjia Int'l (CGQ / ZYCC),Tue 04:51PM CST,Tue 07:37PM CST
160,CSZ9811,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 05:26PM CST,Tue 07:34PM CST
161,JYH1072,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Tue 05:03PM CST,Tue 07:28PM CST
162,CSZ8508,A320,Quanzhou Jinjiang (JJN / ZSQZ),Tue 05:56PM CST,Tue 07:23PM CST
163,CSN3917,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 05:41PM CST,Tue 07:22PM CST
164,CES2738,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 05:33PM CST,Tue 07:08PM CST
165,CXA8537,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 05:46PM CST,Tue 07:04PM CST
166,CES2980,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 05:02PM CST,Tue 06:26PM CST
167,CSZ8542,B738,Yichang (YIH / ZHYC),Tue 05:02PM CST,Tue 06:17PM CST
168,OTC7251,A320,Changsha Huanghua Int'l (CSX / ZGHA),Tue 04:45PM CST,Tue 06:11PM CST
169,DKH1848,A20N,Changsha Huanghua Int'l (CSX / ZGHA),Tue 04:47PM CST,Tue 06:02PM CST
170,CES2850,A320,Zunyi (ZYI / ZUZY),Tue 03:43PM CST,Tue 05:23PM CST
171,CSZ9829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 03:27PM CST,Tue 05:13PM CST
172,CSZ9809,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 03:10PM CST,Tue 05:08PM CST
173,CES2934,A320,Zhanjiang (ZHA / ZGZJ),Tue 02:31PM CST,Tue 04:39PM CST
174,CSZ9825,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 02:16PM CST,Tue 04:05PM CST
175,CSZ9159,B738,Beijing Capital Int'l (PEK / ZBAA),Tue 02:08PM CST,Tue 03:54PM CST
176,CES2702,A321,Qingdao Liuting Int'l (TAO / ZSQD),Tue 03:33PM CST,06:22PM CST (?)
177,CSZ9807,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 01:06PM CST,Tue 03:15PM CST
178,CES2976,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 12:48PM CST,Tue 03:03PM CST
179,CES2734,A320,Zhuhai Int'l (ZUH / ZGSD),Tue 01:06PM CST,Tue 02:56PM CST
180,CES2906,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 12:31PM CST,Tue 02:36PM CST
181,CSZ8917,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Tue 12:35PM CST,Tue 02:31PM CST
182,CES2712,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 12:51PM CST,Tue 02:15PM CST
183,DKH1846,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 12:08PM CST,Tue 01:55PM CST
184,CSZ9803,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 11:27AM CST,Tue 01:35PM CST
185,CSZ9530,B738,Zhuhai Int'l (ZUH / ZGSD),Tue 11:20AM CST,Tue 01:22PM CST
186,CSZ9819,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 11:29AM CST,Tue 01:13PM CST
187,EPA6217,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 11:07AM CST,Tue 01:12PM CST
188,CES2958,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 11:24AM CST,Tue 01:07PM CST
189,CSC3051,A320,Luzhou (LZO / ZULZ),Tue 10:29AM CST,Tue 12:35PM CST
190,CES2956,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 10:46AM CST,Tue 12:29PM CST
191,JYH1071,B738,Guiyang Longdongbao (KWE / ZUGY),Tue 10:05AM CST,Tue 12:27PM CST
192,OTC7147,A321,Kunming Changshui Int'l (KMG / ZPPP),Tue 09:59AM CST,Tue 12:13PM CST
193,CDC8035,A320,Guiyang Longdongbao (KWE / ZUGY),Tue 10:02AM CST,Tue 11:56AM CST
194,CSZ9823,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 10:09AM CST,Tue 11:50AM CST
195,RLH6541,B733,Kunming Changshui Int'l (KMG / ZPPP),Tue 09:25AM CST,Tue 11:41AM CST
196,RLH6541,B733,Kunming Changshui Int'l (KMG / ZPPP),Tue 09:25AM CST,Tue 11:41AM CST
197,DKH1862,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 10:05AM CST,Tue 11:19AM CST
198,CSZ8124,B738,Changsha Huanghua Int'l (CSX / ZGHA),Tue 09:45AM CST,Tue 11:05AM CST
199,CES2996,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 08:42AM CST,Tue 10:59AM CST
200,CSZ9805,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 08:45AM CST,Tue 10:53AM CST
201,CSZ9821,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 08:58AM CST,Tue 10:44AM CST
202,CES2862,A321,Beijing Daxing International Airport (PKX / ZBAD),Tue 09:07AM CST,Tue 10:42AM CST
203,DKH1908,A321,Harbin Taiping Int'l (HRB / ZYHB),Tue 07:32AM CST,Tue 10:27AM CST
204,CSC8623,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 08:22AM CST,Tue 10:23AM CST
205,CSZ8506,A320,Quanzhou Jinjiang (JJN / ZSQZ),Tue 08:31AM CST,Tue 09:48AM CST
206,CSZ8205,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 07:47AM CST,Tue 09:31AM CST
207,CES2933,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Tue 07:45AM CST,Tue 09:16AM CST
208,JYH1023,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 06:55AM CST,Tue 08:47AM CST
209,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Tue 06:34AM CST,Tue 08:19AM CST
210,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 06:25AM CST,Tue 08:07AM CST
211,CSS6945,B763,Beijing Capital Int'l (PEK / ZBAA),Tue 12:49AM CST,Tue 02:24AM CST
212,CSZ9157,B738,Beijing Capital Int'l (PEK / ZBAA),Tue 06:34AM CST,Tue 08:19AM CST
213,CSC8949,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 06:25AM CST,Tue 08:07AM CST
214,CSS6945,B763,Beijing Capital Int'l (PEK / ZBAA),Tue 12:49AM CST,Tue 02:24AM CST
215,CES2978,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 11:45PM CST,Tue 01:50AM CST
216,CES2908,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 11:57PM CST,Tue 01:46AM CST
217,CES2966,A321,Changsha Huanghua Int'l (CSX / ZGHA),Mon 11:48PM CST,Tue 12:57AM CST
218,CSZ9817,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 10:23PM CST,Tue 12:24AM CST
219,CSZ9831,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 10:26PM CST,Tue 12:10AM CST
220,OTC7234,A320,Lijiang (LJG / ZPLJ),Mon 09:51PM CST,Tue 12:06AM CST
221,CES2968,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 10:23PM CST,Tue 12:02AM CST
222,CSZ9815,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:35PM CST,Mon 11:33PM CST
223,DKH1858,A321,Qingdao Liuting Int'l (TAO / ZSQD),Mon 10:09PM CST,Mon 11:21PM CST
224,CES2988,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:30PM CST,Mon 11:18PM CST
225,DKH1852,A321,Nanning Wuxu Int'l (NNG / ZGNN),Mon 08:31PM CST,Mon 10:50PM CST
226,CSZ8520,B738,Shubuling (LYI / ZSLY),Mon 09:36PM CST,Mon 10:39PM CST
227,CSZ9813,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:29PM CST,Mon 10:32PM CST
228,CES2998,A320,Yinchuan Helanshan (INC / ZLIC),Mon 08:21PM CST,Mon 10:28PM CST
229,CSZ9544,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:12PM CST,Mon 10:23PM CST
230,CES9780,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 07:51PM CST,Mon 10:12PM CST
231,CES2950,A320,Beijing Capital Int'l (PEK / ZBAA),Mon 08:25PM CST,Mon 10:03PM CST
232,CES2986,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:21PM CST,Mon 09:37PM CST
233,CSZ9285,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:33PM CST,Mon 09:29PM CST
234,CSC8761,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:04PM CST,Mon 09:25PM CST
235,DKH1907,A321,Huizhou Pingtan Airport (HUZ / ZGHZ),Mon 07:27PM CST,Mon 09:19PM CST
