,标识符,机型,始发地,出发,到达
3302,CCA8647,B773,Beijing Capital Int'l (PEK / ZBAA),Tue 02:25PM CST,Tue 04:05PM CST
3303,CSH9332,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 02:23PM CST,Tue 04:02PM CST
3304,CQH8888,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 01:52PM CST,Tue 04:01PM CST
3305,CQH8954,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 01:33PM CST,Tue 04:00PM CST
3306,CSH9312,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 02:23PM CST,Tue 03:58PM CST
3307,CES2404,B732,Taiyuan Wusu (TYN / ZBYN),Tue 02:04PM CST,Tue 03:54PM CST
3308,CES6354,A321,Changchun Longjia Int'l (CGQ / ZYCC),Tue 01:17PM CST,Tue 03:52PM CST
3309,CES6348,A332,Shenyang Taoxian Int'l (SHE / ZYTX),Tue 01:41PM CST,Tue 03:51PM CST
3310,CES2159,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 02:02PM CST,Tue 03:48PM CST
3311,CSH9422,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 01:53PM CST,Tue 03:47PM CST
3312,CSN3525,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 02:13PM CST,Tue 03:45PM CST
3313,CSN6995,B738,Urumqi Diwopu Int'l (URC / ZWWW),Tue 11:41AM CST,Tue 03:41PM CST
3314,DKH1272,A321,Haikou Meilan Int'l (HAK / ZJHK),Tue 01:19PM CST,Tue 03:40PM CST
3315,TBA9881,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 01:31PM CST,Tue 03:39PM CST
3316,CES5114,B773,Beijing Capital Int'l (PEK / ZBAA),Tue 02:01PM CST,Tue 03:36PM CST
3317,CES5809,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 01:10PM CST,Tue 03:34PM CST
3318,DKH1220,B789,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 02:19PM CST,Tue 03:33PM CST
3319,CSH9464,737,Guiyang Longdongbao (KWE / ZUGY),Tue 01:29PM CST,Tue 03:29PM CST
3320,CCA1517,A333,Beijing Capital Int'l (PEK / ZBAA),Tue 01:53PM CST,Tue 03:26PM CST
3321,CSH9514,B738,Zhuhai Int'l (ZUH / ZGSD),Tue 01:41PM CST,Tue 03:24PM CST
3322,CSH9214,737,Lanzhou Zhongchuan International (LHW / ZLLL),Tue 01:02PM CST,Tue 03:21PM CST
3323,CES5340,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 01:48PM CST,Tue 03:18PM CST
3324,CES5666,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 02:08PM CST,Tue 03:15PM CST
3325,CES5156,A333,Beijing Capital Int'l (PEK / ZBAA),Tue 01:32PM CST,Tue 03:11PM CST
3326,CSH9116,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Tue 01:39PM CST,Tue 03:09PM CST
3327,CES5410,A359,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 12:55PM CST,Tue 03:04PM CST
3328,CES2157,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 01:13PM CST,Tue 03:00PM CST
3329,CSH9308,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 01:30PM CST,Tue 02:59PM CST
3330,CSN3831,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 01:21PM CST,Tue 02:58PM CST
3331,CES2521,B738,Wuhan Tianhe (WUH / ZHHH),Tue 01:45PM CST,Tue 02:48PM CST
3332,CSN3539,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 01:14PM CST,Tue 02:47PM CST
3333,CSN8887,A330,Beijing Daxing International Airport (PKX / ZBAD),Tue 01:09PM CST,Tue 02:42PM CST
3334,CES5112,B773,Beijing Capital Int'l (PEK / ZBAA),Tue 01:05PM CST,Tue 02:39PM CST
3335,CES5807,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 12:19PM CST,Tue 02:36PM CST
3336,CSN3551,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 12:49PM CST,Tue 02:27PM CST
3337,CSH9538,B789,Sanya Phoenix Int'l (SYX / ZJSY),Tue 11:52AM CST,Tue 02:26PM CST
3338,CES5308,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 12:49PM CST,Tue 02:25PM CST
3339,CSH9132,737,Tianjin Binhai Int'l (TSN / ZBTJ),Tue 12:47PM CST,Tue 02:20PM CST
3340,CXA8378,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 12:43PM CST,Tue 02:18PM CST
3341,CQH8898,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 12:26PM CST,Tue 02:16PM CST
3342,CDG4669,B738,Qingdao Liuting Int'l (TAO / ZSQD),Tue 01:05PM CST,Tue 02:15PM CST
3343,CXA8521,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 01:04PM CST,Tue 02:12PM CST
3344,CES5428,A332,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 12:23PM CST,Tue 02:08PM CST
3345,CXA8577,B738,Quanzhou Jinjiang (JJN / ZSQZ),Tue 12:44PM CST,Tue 02:03PM CST
3346,DKH1112,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 12:25PM CST,Tue 01:58PM CST
3347,DKH1078,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 12:24PM CST,Tue 01:57PM CST
3348,CSZ9507,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 12:11PM CST,Tue 01:56PM CST
3349,CSH9340,737,Nanning Wuxu Int'l (NNG / ZGNN),Tue 11:41AM CST,Tue 01:52PM CST
3350,CES5338,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 12:14PM CST,Tue 01:49PM CST
3351,CQH8836,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 12:13PM CST,Tue 01:45PM CST
3352,CES5110,A321,Beijing Capital Int'l (PEK / ZBAA),Tue 12:07PM CST,Tue 01:43PM CST
3353,CSH9202,737,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 11:58AM CST,Tue 01:41PM CST
3354,CES6334,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Tue 11:55AM CST,Tue 01:39PM CST
3355,CSH9220,737,Urumqi Diwopu Int'l (URC / ZWWW),Tue 09:28AM CST,Tue 01:37PM CST
3356,CSH9348,B738,Wuhan Tianhe (WUH / ZHHH),Tue 12:34PM CST,Tue 01:35PM CST
3357,CSH9306,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 11:59AM CST,Tue 01:33PM CST
3358,CDG4863,B738,Penglai International (YNT / ZSYT),Tue 12:05PM CST,Tue 01:32PM CST
3359,CCA1557,B77W,Beijing Capital Int'l (PEK / ZBAA),Tue 11:56AM CST,Tue 01:29PM CST
3360,DKH1252,A320,Beijing Daxing International Airport (PKX / ZBAD),Tue 11:53AM CST,Tue 01:26PM CST
3361,CQH6278,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 11:15AM CST,Tue 01:25PM CST
3362,CQH8918,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 11:49AM CST,Tue 01:24PM CST
3363,CSH9148,737,Tianjin Binhai Int'l (TSN / ZBTJ),Tue 11:52AM CST,Tue 01:20PM CST
3364,CSN3537,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 11:43AM CST,Tue 01:18PM CST
3365,DKH1218,A21N,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 11:39AM CST,Tue 01:18PM CST
3366,CQH8608,A320,Zhangjiakou Ningyuan (ZQZ / ZBZJ),Tue 11:16AM CST,Tue 01:13PM CST
3367,CSH9396,A333,Changsha Huanghua Int'l (CSX / ZGHA),Tue 11:49AM CST,Tue 01:11PM CST
3368,CES5154,B773,Beijing Capital Int'l (PEK / ZBAA),Tue 11:34AM CST,Tue 01:08PM CST
3369,DKH1160,A320,Zhuhai Int'l (ZUH / ZGSD),Tue 11:25AM CST,Tue 01:06PM CST
3370,CES5108,B773,Beijing Capital Int'l (PEK / ZBAA),Tue 11:18AM CST,Tue 01:01PM CST
3371,CES5693,A320,Luoyang (LYA / ZHLY),Tue 11:36AM CST,Tue 12:56PM CST
3372,CXA8541,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 11:59AM CST,Tue 12:56PM CST
3373,CES5518,A321,Qingdao Liuting Int'l (TAO / ZSQD),Tue 11:40AM CST,Tue 12:52PM CST
3374,CSH9164,737,Taiyuan Wusu (TYN / ZBYN),Tue 11:01AM CST,Tue 12:48PM CST
3375,TBA9865,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 10:41AM CST,Tue 12:45PM CST
3376,CDG4663,B738,Qingdao Liuting Int'l (TAO / ZSQD),Tue 11:32AM CST,Tue 12:42PM CST
3377,CES5306,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 11:02AM CST,Tue 12:40PM CST
3378,CES2155,A332,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 10:56AM CST,Tue 12:38PM CST
3379,CSH9536,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 11:22AM CST,Tue 12:36PM CST
3380,CQH8958,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Tue 11:06AM CST,Tue 12:32PM CST
3381,DKH1086,A320,Zunyi Maotai Airport (WMT / ZUMT),Tue 10:30AM CST,Tue 12:29PM CST
3382,CQH8820,A320,Zhuhai Int'l (ZUH / ZGSD),Tue 10:44AM CST,Tue 12:28PM CST
3383,CES5336,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 10:41AM CST,Tue 12:27PM CST
3384,CSH9234,737,Qingdao Liuting Int'l (TAO / ZSQD),Tue 11:13AM CST,Tue 12:26PM CST
3385,CXA8567,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 11:11AM CST,Tue 12:21PM CST
3386,CES5324,B738,Changsha Huanghua Int'l (CSX / ZGHA),Tue 10:53AM CST,Tue 12:20PM CST
3387,CCA1531,B773,Beijing Capital Int'l (PEK / ZBAA),Tue 10:44AM CST,Tue 12:17PM CST
3388,CES5406,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 10:06AM CST,Tue 12:15PM CST
3389,CSN3531,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 10:42AM CST,Tue 12:14PM CST
3390,CES5396,A321,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 10:56AM CST,Tue 12:12PM CST
3391,CES5396,A321,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 10:56AM CST,Tue 12:12PM CST
3392,DKH1132,A320,Taiyuan Wusu (TYN / ZBYN),Tue 10:19AM CST,Tue 12:09PM CST
3393,CES9719,737,Lijiang (LJG / ZPLJ),Tue 09:40AM CST,Tue 12:06PM CST
3394,CQH8816,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 10:56AM CST,Tue 12:03PM CST
3395,CSH9304,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 10:23AM CST,Tue 11:55AM CST
3396,CES2153,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 10:09AM CST,Tue 11:51AM CST
3397,CES2507,B738,Wuhan Tianhe (WUH / ZHHH),Tue 10:45AM CST,Tue 11:49AM CST
3398,CSH9264,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 10:33AM CST,Tue 11:48AM CST
3399,CES5106,A333,Beijing Capital Int'l (PEK / ZBAA),Tue 10:05AM CST,Tue 11:47AM CST
3400,CSH9246,B738,Nanchang Changbei Int'l (KHN / ZSCN),Tue 10:36AM CST,Tue 11:42AM CST
3401,CCA4515,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 09:35AM CST,Tue 11:39AM CST
3402,CES5304,B732,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 10:00AM CST,Tue 11:37AM CST
3403,DKH1124,A321,Changsha Huanghua Int'l (CSX / ZGHA),Tue 10:09AM CST,Tue 11:35AM CST
3404,CES5803,B732,Kunming Changshui Int'l (KMG / ZPPP),Tue 09:08AM CST,Tue 11:32AM CST
3405,CCA1519,B773,Beijing Capital Int'l (PEK / ZBAA),Tue 09:54AM CST,Tue 11:27AM CST
3406,CSH9074,B738,Penglai International (YNT / ZSYT),Tue 10:00AM CST,Tue 11:25AM CST
3407,CES6974,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Tue 09:03AM CST,Tue 11:23AM CST
3408,CES5334,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 09:47AM CST,Tue 11:23AM CST
3409,DKH1106,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 10:06AM CST,Tue 11:15AM CST
3410,UEA6671,AJ27,Yueyang Sanhe Airport (YYA / ZGYY),Tue 09:44AM CST,Tue 11:10AM CST
3411,CES5572,A320,Jinan Yaoqiang (TNA / ZSJN),Tue 09:57AM CST,Tue 11:07AM CST
3412,CSZ9503,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 09:30AM CST,Tue 11:05AM CST
3413,CSH9206,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 10:01AM CST,Tue 10:58AM CST
3414,CES2151,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 09:15AM CST,Tue 10:55AM CST
3415,CSN3553,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 09:16AM CST,Tue 10:53AM CST
3416,CQH6632,A320,Shubuling (LYI / ZSLY),Tue 09:52AM CST,Tue 10:50AM CST
3417,CES5276,A320,Yinchuan Helanshan (INC / ZLIC),Tue 08:39AM CST,Tue 10:48AM CST
3418,CCA1838,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 09:14AM CST,Tue 10:48AM CST
3419,CES5104,A333,Beijing Capital Int'l (PEK / ZBAA),Tue 09:04AM CST,Tue 10:44AM CST
3420,CXA8511,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 09:29AM CST,Tue 10:43AM CST
3421,CSN3951,B788,Beijing Daxing International Airport (PKX / ZBAD),Tue 09:11AM CST,Tue 10:40AM CST
3422,CES5337,A320,Penglai International (YNT / ZSYT),Tue 09:24AM CST,Tue 10:39AM CST
3423,CSH9516,B738,Wenzhou Int'l (WNZ / ZSWZ),Tue 09:54AM CST,Tue 10:35AM CST
3424,CES5801,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 08:12AM CST,Tue 10:31AM CST
3425,DKH1236,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 08:47AM CST,Tue 10:28AM CST
3426,CES2408,B732,Taiyuan Wusu (TYN / ZBYN),Tue 08:39AM CST,Tue 10:28AM CST
3427,CES5302,A332,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 08:47AM CST,Tue 10:24AM CST
3428,CES5302,A332,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 08:47AM CST,Tue 10:24AM CST
3429,CES2220,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 08:17AM CST,Tue 10:22AM CST
3430,CES5152,A321,Beijing Capital Int'l (PEK / ZBAA),Tue 08:38AM CST,Tue 10:19AM CST
3431,CSN3965,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 08:45AM CST,Tue 10:18AM CST
3432,CQH8822,A320,Qingdao Liuting Int'l (TAO / ZSQD),Tue 09:01AM CST,Tue 10:11AM CST
3433,CCA1501,B773,Beijing Capital Int'l (PEK / ZBAA),Tue 08:35AM CST,Tue 10:08AM CST
3434,CHH7607,A333,Beijing Capital Int'l (PEK / ZBAA),Tue 08:25AM CST,Tue 10:06AM CST
3435,CSZ9501,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 08:31AM CST,Tue 10:06AM CST
3436,CES5102,A333,Beijing Capital Int'l (PEK / ZBAA),Tue 08:23AM CST,Tue 10:01AM CST
3437,CES2501,B732,Wuhan Tianhe (WUH / ZHHH),Tue 08:55AM CST,Tue 09:59AM CST
3438,CQH8956,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 08:16AM CST,Tue 09:56AM CST
3439,CHH7605,B789,Beijing Capital Int'l (PEK / ZBAA),Tue 08:16AM CST,Tue 09:55AM CST
3440,CSN3523,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 08:16AM CST,Tue 09:50AM CST
3441,CCA1533,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Tue 08:19AM CST,Tue 09:46AM CST
3442,CSH9460,B738,Guiyang Longdongbao (KWE / ZUGY),Tue 07:46AM CST,Tue 09:44AM CST
3443,HBH3219,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Tue 08:07AM CST,Tue 09:43AM CST
3444,CXA8573,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 08:38AM CST,Tue 09:38AM CST
3445,GCR7883,A332,Tianjin Binhai Int'l (TSN / ZBTJ),Tue 08:09AM CST,Tue 09:37AM CST
3446,DKH1144,A320,Guiyang Longdongbao (KWE / ZUGY),Tue 07:32AM CST,Tue 09:31AM CST
3447,CDG2305,B738,Jinan Yaoqiang (TNA / ZSJN),Tue 08:16AM CST,Tue 09:29AM CST
3448,DKH1152,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 07:58AM CST,Tue 09:26AM CST
3449,CSN3625,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 07:45AM CST,Tue 09:21AM CST
3450,CUA5737,737,Beijing Daxing International Airport (PKX / ZBAD),Tue 07:44AM CST,Tue 09:18AM CST
3451,CCA4543,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 07:31AM CST,Tue 09:15AM CST
3452,CCA1831,A332,Beijing Capital Int'l (PEK / ZBAA),Tue 07:36AM CST,Tue 09:13AM CST
3453,CES5514,A320,Qingdao Liuting Int'l (TAO / ZSQD),Tue 08:03AM CST,Tue 09:10AM CST
3454,CES5100,A321,Beijing Capital Int'l (PEK / ZBAA),Tue 07:26AM CST,Tue 09:07AM CST
3455,CDG4941,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 07:53AM CST,Tue 09:04AM CST
3456,CSN3533,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 07:14AM CST,Tue 08:44AM CST
3457,CES9694,B732,Taiyuan Wusu (TYN / ZBYN),Tue 06:49AM CST,Tue 08:40AM CST
3458,CES5422,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 06:51AM CST,Tue 08:37AM CST
3459,CDG4661,B738,Qingdao Liuting Int'l (TAO / ZSQD),Tue 07:27AM CST,Tue 08:35AM CST
3460,CQH8930,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 06:59AM CST,Tue 08:31AM CST
3461,CES5516,A321,Qingdao Liuting Int'l (TAO / ZSQD),Tue 07:21AM CST,Tue 08:28AM CST
3462,CXA8583,B738,Changsha Huanghua Int'l (CSX / ZGHA),Tue 07:20AM CST,Tue 08:27AM CST
3463,CSN3568,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 06:46AM CST,Tue 08:25AM CST
3464,CXA8501,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 07:13AM CST,Tue 08:21AM CST
3465,CUA2217,737,Tianjin Binhai Int'l (TSN / ZBTJ),Tue 06:53AM CST,Tue 08:19AM CST
3466,CQH6256,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Tue 06:37AM CST,Tue 08:11AM CST
3467,CES2239,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 06:28AM CST,Tue 08:03AM CST
3468,DKH1244,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 06:12AM CST,Tue 07:57AM CST
3469,CES5578,A320,Qingdao Liuting Int'l (TAO / ZSQD),Tue 06:42AM CST,Tue 07:55AM CST
3470,CQH8780,A320,Sanya Phoenix Int'l (SYX / ZJSY),Mon 10:42PM CST,Tue 12:54AM CST
3471,CQH8846,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 11:18PM CST,Tue 12:49AM CST
3472,CES5360,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 10:50PM CST,Tue 12:21AM CST
3473,CQH8886,A320,Guiyang Longdongbao (KWE / ZUGY),Mon 10:15PM CST,Tue 12:09AM CST
3474,CQH8932,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 10:33PM CST,Tue 12:02AM CST
3475,DKH1156,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 10:21PM CST,Mon 11:51PM CST
3476,CSH9338,B738,Nanning Wuxu Int'l (NNG / ZGNN),Mon 09:40PM CST,Mon 11:41PM CST
3477,DKH1288,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 10:03PM CST,Mon 11:38PM CST
3478,CQH8738,A320,Dongying Shengli (DOY / ZSDY),Mon 10:05PM CST,Mon 11:32PM CST
3479,DKH1128,A321,Sanya Phoenix Int'l (SYX / ZJSY),Mon 09:19PM CST,Mon 11:30PM CST
3480,CES5166,B773,Beijing Capital Int'l (PEK / ZBAA),Mon 09:51PM CST,Mon 11:28PM CST
3481,CQH8864,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 10:09PM CST,Mon 11:26PM CST
3482,DKH1134,A320,Taiyuan Wusu (TYN / ZBYN),Mon 09:34PM CST,Mon 11:25PM CST
3483,CES5690,A320,Hohhot Baita Int'l (HET / ZBHH),Mon 09:31PM CST,Mon 11:23PM CST
3484,CES5690,A320,Hohhot Baita Int'l (HET / ZBHH),Mon 09:31PM CST,Mon 11:23PM CST
3485,CSH9522,B789,Sanya Phoenix Int'l (SYX / ZJSY),Mon 08:51PM CST,Mon 11:21PM CST
3486,CES5136,A332,Guiyang Longdongbao (KWE / ZUGY),Mon 09:28PM CST,Mon 11:19PM CST
3487,DKH1158,A321,Zhuhai Int'l (ZUH / ZGSD),Mon 09:35PM CST,Mon 11:17PM CST
3488,CHH7603,B738,Beijing Capital Int'l (PEK / ZBAA),Mon 09:26PM CST,Mon 11:15PM CST
3489,DKH1250,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:18PM CST,Mon 11:12PM CST
3490,CSN3589,A21N,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:30PM CST,Mon 11:11PM CST
3491,DKH1198,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 10:02PM CST,Mon 11:11PM CST
3492,CES5320,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 09:32PM CST,Mon 11:09PM CST
3493,CSH9428,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:16PM CST,Mon 11:07PM CST
3494,CES6382,A320,Xinyang Minggang Airport (XAI / ZHXY),Mon 10:05PM CST,Mon 11:04PM CST
3495,CSH9062,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Mon 09:25PM CST,Mon 11:02PM CST
3496,CQH8910,A320,Quanzhou Jinjiang (JJN / ZSQZ),Mon 09:53PM CST,Mon 11:01PM CST
3497,CQH8830,A320,Changde Taohuayuan (CGD / ZGCD),Mon 09:31PM CST,Mon 10:58PM CST
3498,DKH1256,A320,Urumqi Diwopu Int'l (URC / ZWWW),Mon 06:44PM CST,Mon 10:56PM CST
3499,DKH1096,A320,Bijie Feixiong (BFJ / ZUBJ),Mon 09:00PM CST,Mon 10:55PM CST
3500,CES5478,A359,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:45PM CST,Mon 10:53PM CST
3501,CES5364,A333,Changsha Huanghua Int'l (CSX / ZGHA),Mon 09:39PM CST,Mon 10:51PM CST
3502,CES9086,A320,Yinchuan Helanshan (INC / ZLIC),Mon 08:47PM CST,Mon 10:49PM CST
3503,CQH8950,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:11PM CST,Mon 10:47PM CST
3504,CSH9364,B738,Wuhan Tianhe (WUH / ZHHH),Mon 09:41PM CST,Mon 10:47PM CST
3505,CQH8796,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Mon 08:25PM CST,Mon 10:43PM CST
3506,CES5128,A333,Beijing Capital Int'l (PEK / ZBAA),Mon 09:02PM CST,Mon 10:41PM CST
3507,CES5210,A321,Jieyang Chaoshan International Airport (SWA / ZGOW),Mon 09:21PM CST,Mon 10:40PM CST
3508,CES6356,A321,Changchun Longjia Int'l (CGQ / ZYCC),Mon 08:11PM CST,Mon 10:38PM CST
3509,CES5582,A320,Dashuipo (WEH / ZSWH),Mon 09:05PM CST,Mon 10:29PM CST
3510,CES5580,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 09:28PM CST,Mon 10:28PM CST
3511,CCA1589,B773,Beijing Capital Int'l (PEK / ZBAA),Mon 08:45PM CST,Mon 10:25PM CST
3512,CES6338,A321,Harbin Taiping Int'l (HRB / ZYHB),Mon 07:42PM CST,Mon 10:23PM CST
3513,CES5358,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:49PM CST,Mon 10:21PM CST
3514,CSH9102,B738,Beijing Capital Int'l (PEK / ZBAA),Mon 08:35PM CST,Mon 10:18PM CST
3515,CSH9128,B738,Hohhot Baita Int'l (HET / ZBHH),Mon 08:10PM CST,Mon 10:16PM CST
3516,CES5813,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 08:05PM CST,Mon 10:15PM CST
3517,CQH8996,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 08:09PM CST,Mon 10:12PM CST
3518,CES5318,B773,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 08:41PM CST,Mon 10:12PM CST
3519,CSH9426,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 08:22PM CST,Mon 10:10PM CST
3520,CES9084,A320,Nanchang Changbei Int'l (KHN / ZSCN),Mon 09:10PM CST,Mon 10:09PM CST
3521,CES9084,A320,Nanchang Changbei Int'l (KHN / ZSCN),Mon 09:10PM CST,Mon 10:09PM CST
3522,CES2470,B738,Wuhan Tianhe (WUH / ZHHH),Mon 09:01PM CST,Mon 10:04PM CST
3523,CES5394,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 08:45PM CST,Mon 10:03PM CST
3524,CHH7219,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 07:55PM CST,Mon 10:02PM CST
3525,DKH1060,A21N,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 07:57PM CST,Mon 09:59PM CST
3526,CSH9498,737,Zhuhai Int'l (ZUH / ZGSD),Mon 08:16PM CST,Mon 09:58PM CST
3527,DKH1226,B789,Sanya Phoenix Int'l (SYX / ZJSY),Mon 07:37PM CST,Mon 09:56PM CST
3528,CSH9186,A333,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 07:44PM CST,Mon 09:54PM CST
3529,CQH8824,A320,Zunyi (ZYI / ZUZY),Mon 07:50PM CST,Mon 09:53PM CST
3530,CSH9216,B738,Zhuhai Int'l (ZUH / ZGSD),Mon 08:03PM CST,Mon 09:53PM CST
3531,CES2169,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 08:05PM CST,Mon 09:49PM CST
3532,CSN3595,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 08:09PM CST,Mon 09:47PM CST
3533,CES5126,B773,Beijing Capital Int'l (PEK / ZBAA),Mon 08:08PM CST,Mon 09:47PM CST
3534,CES5634,A320,Urumqi Diwopu Int'l (URC / ZWWW),Mon 05:37PM CST,Mon 09:43PM CST
