,标识符,机型,始发地,出发,到达
4810,CCA8324,A319,Dali (DLU / ZPDL),Sun 11:53AM CST,Sun 03:09PM CST
4811,CCA1705,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 01:16PM CST,Sun 03:07PM CST
4812,CES5111,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 01:14PM CST,Sun 03:03PM CST
4813,CCA1312,A321,Nanning Wuxu Int'l (NNG / ZGNN),Sun 12:04PM CST,Sun 02:57PM CST
4814,UAL2822,B789,Narita Int'l (NRT / RJAA),Sun 12:19PM JST,Sun 02:52PM CST
4815,CCA1420,A319,Dali (DLU / ZPDL),Sun 11:25AM CST,Sun 02:49PM CST
4816,AMU2,A321,Macau Int'l (MFM / VMMC),Sun 12:04PM CST,Sun 02:45PM CST
4817,UAL2824,B789,Narita Int'l (NRT / RJAA),Sun 12:09PM JST,Sun 02:45PM CST
4818,CCA1458,B737,Guang Yuan (GYS / ZUGU),Sun 12:20PM CST,Sun 02:44PM CST
4819,CCA8640,B738,Xining Caojiabu (XNN / ZLXN),Sun 12:26PM CST,Sun 02:40PM CST
4820,CCA1502,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 12:38PM CST,Sun 02:39PM CST
4821,CCA8660,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sun 01:04PM CST,Sun 02:38PM CST
4822,CCA8203,A320,Wuhan Tianhe (WUH / ZHHH),Sun 12:57PM CST,Sun 02:36PM CST
4823,CES2821,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 12:57PM CST,Sun 02:35PM CST
4824,CHH7148,B789,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 12:00PM CST,Sun 02:32PM CST
4825,CCA1462,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 11:55AM CST,Sun 02:31PM CST
4826,CCA1432,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 12:33PM CST,Sun 02:31PM CST
4827,CCA8650,A320,Yinchuan Helanshan (INC / ZLIC),Sun 12:51PM CST,Sun 02:30PM CST
4828,CCA1568,A319,Wenzhou Int'l (WNZ / ZSWZ),Sun 12:08PM CST,Sun 02:28PM CST
4829,CCA1290,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 12:32PM CST,Sun 02:28PM CST
4830,TBA6059,A319,Xining Caojiabu (XNN / ZLXN),Sun 12:15PM CST,Sun 02:26PM CST
4831,CES5182,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 11:57AM CST,Sun 02:25PM CST
4832,CCA1492,B737,Zunyi Maotai Airport (WMT / ZUMT),Sun 12:07PM CST,Sun 02:24PM CST
4833,TBJ95,B737,"Near Xiaguan, Yunnan",Sun 02:23PM CST,result unknown (?)
4834,CSZ8719,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 11:56AM CST,Sun 02:21PM CST
4835,TBJ95,B737,"Near Xiaguan, Yunnan",Sun 02:23PM CST,result unknown (?)
4836,CSZ8719,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 11:56AM CST,Sun 02:21PM CST
4837,CHH7188,B738,Wuhan Tianhe (WUH / ZHHH),Sun 12:37PM CST,Sun 02:18PM CST
4838,CCA1596,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 12:20PM CST,Sun 02:11PM CST
4839,CCA1538,73K,Nanchang Changbei Int'l (KHN / ZSCN),Sun 12:06PM CST,Sun 02:10PM CST
4840,CCA1506,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 11:49AM CST,Sun 02:09PM CST
4841,PAL358,A320,Manila Int'l (MNL / RPLL),Sun 10:13AM PST,Sun 02:07PM CST
4842,CSC8887,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 11:32AM CST,Sun 02:07PM CST
4843,GDC7216,B738,Guilin Liangjiang Int'l (KWL / ZGKL),Sun 11:34AM CST,Sun 02:06PM CST
4844,CES5109,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 12:13PM CST,Sun 02:04PM CST
4845,CES2107,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 12:09PM CST,Sun 02:01PM CST
4846,CCA1296,B77W,Urumqi Diwopu Int'l (URC / ZWWW),Sun 10:36AM CST,Sun 02:01PM CST
4847,CCA1350,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sun 11:42AM CST,Sun 01:53PM CST
4848,CDG4853,B738,Penglai International (YNT / ZSYT),Sun 12:48PM CST,Sun 01:49PM CST
4849,CHH7278,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 11:55AM CST,Sun 01:45PM CST
4850,CCA4115,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 11:03AM CST,Sun 01:43PM CST
4851,CCA1122,A320,Baotou (BAV / ZBOW),Sun 12:30PM CST,Sun 01:42PM CST
4852,CCA1644,A330,Harbin Taiping Int'l (HRB / ZYHB),Sun 12:04PM CST,Sun 01:40PM CST
4853,CCA1644,A330,Harbin Taiping Int'l (HRB / ZYHB),Sun 12:04PM CST,Sun 01:40PM CST
4854,CCA1576,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 12:20PM CST,Sun 01:37PM CST
4855,CHH7608,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 11:52AM CST,Sun 01:36PM CST
4856,CCA1498,A320,Xichang Qingshan (XIC / ZUXC),Sun 10:36AM CST,Sun 01:35PM CST
4857,CCA1818,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 11:52AM CST,Sun 01:31PM CST
4858,CCA8632,B738,Xining Caojiabu (XNN / ZLXN),Sun 11:17AM CST,Sun 01:30PM CST
4859,CCA1852,B738,Huangyan Luqiao (HYN / ZSLQ),Sun 11:00AM CST,Sun 01:30PM CST
4860,CCA1274,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 11:27AM CST,Sun 01:28PM CST
4861,CHH7636,B789,Changsha Huanghua Int'l (CSX / ZGHA),Sun 11:30AM CST,Sun 01:28PM CST
4862,CCA1308,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 10:50AM CST,Sun 01:23PM CST
4863,CCA1832,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 11:36AM CST,Sun 01:21PM CST
4864,CCA4135,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 11:19AM CST,Sun 01:21PM CST
4865,CHH7612,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 11:10AM CST,Sun 01:15PM CST
4866,TBA9815,A319,Lhasa Gonggar (LXA / ZULS),Sun 09:39AM CST,Sun 01:15PM CST
4867,CCA1652,A330,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 11:52AM CST,Sun 01:09PM CST
4868,CCA1344,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 11:04AM CST,Sun 01:07PM CST
4869,CHH7794,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 11:11AM CST,Sun 01:04PM CST
4870,CES5107,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 11:12AM CST,Sun 01:02PM CST
4871,CCA1330,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 10:37AM CST,Sun 01:02PM CST
4872,CCA8698,B732,Nantong (NTG / ZSNT),Sun 11:09AM CST,Sun 12:57PM CST
4873,CAO1042,B77L,Frankfurt Int'l (FRA / EDDF),Sat 08:50PM CET,Sun 12:55PM CST
4874,CCA1806,B738,Jinggangshan (JGS / ZSJA),Sun 10:28AM CST,Sun 12:55PM CST
4875,CCA1510,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 10:54AM CST,Sun 12:48PM CST
4876,CCA1118,A320,Hohhot Baita Int'l (HET / ZBHH),Sun 11:42AM CST,Sun 12:48PM CST
4877,CCA1546,A319,Penglai International (YNT / ZSYT),Sun 11:34AM CST,Sun 12:45PM CST
4878,CCA4107,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 10:03AM CST,Sun 12:43PM CST
4879,CSZ9103,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 10:07AM CST,Sun 12:41PM CST
4880,CHH7606,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 10:50AM CST,Sun 12:39PM CST
4881,CSC8885,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 09:57AM CST,Sun 12:38PM CST
4882,AAL9734,B789,Incheon Int'l (ICN / RKSI),Sun 11:51AM KST,Sun 12:36PM CST
4883,CCA864,A330,"Athens Int'l, Eleftherios Venizelos (ATH / LGAV)",Sat 09:22PM EET,Sun 12:34PM CST
4884,CSZ9167,B738,Nanning Wuxu Int'l (NNG / ZGNN),Sun 09:36AM CST,Sun 12:32PM CST
4885,CCA4131,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 10:03AM CST,Sun 12:28PM CST
4886,CCA1132,A319,Hailar Dongshan (HLD / ZBLA),Sun 10:33AM CST,Sun 12:27PM CST
4887,CES5155,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 10:38AM CST,Sun 12:26PM CST
4888,CCA1450,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 10:26AM CST,Sun 12:23PM CST
4889,CCA1610,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sun 10:45AM CST,Sun 12:21PM CST
4890,GDC7140,B738,Harbin Taiping Int'l (HRB / ZYHB),Sun 10:40AM CST,Sun 12:20PM CST
4891,CHH7122,B738,Hailar Dongshan (HLD / ZBLA),Sun 10:21AM CST,Sun 12:19PM CST
4892,CHH7380,A333,Sanya Phoenix Int'l (SYX / ZJSY),Sun 08:56AM CST,Sun 12:19PM CST
4893,CHH7712,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 09:44AM CST,Sun 12:17PM CST
4894,CCA1380,B773,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 09:48AM CST,Sun 12:15PM CST
4895,CHH7766,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sun 10:40AM CST,Sun 12:12PM CST
4896,CCA8213,A320,Wuhan Tianhe (WUH / ZHHH),Sun 10:31AM CST,Sun 12:08PM CST
4897,CES5105,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 10:13AM CST,Sun 12:06PM CST
4898,KNA8269,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:51AM CST,Sun 12:06PM CST
4899,CSH9157,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 10:04AM CST,Sun 12:01PM CST
4900,CHH7138,B789,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 10:13AM CST,Sun 12:00PM CST
4901,CPA386,A333,Hong Kong Int'l (HKG / VHHH),Sun 09:21AM HKT,Sun 11:58AM CST
4902,CCA1306,B773,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 09:19AM CST,Sun 11:56AM CST
4903,CES5701,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:30AM CST,Sun 11:55AM CST
4904,CCA4101,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 09:19AM CST,Sun 11:55AM CST
4905,CCA1278,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 09:51AM CST,Sun 11:53AM CST
4906,CDG4650,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 10:40AM CST,Sun 11:53AM CST
4907,CSZ9152,B738,Xiangfan (XFN / ZHXF),Sun 10:11AM CST,Sun 11:52AM CST
4908,CCA1614,B738,Yanji Chaoyangchuan (YNJ / ZYYJ),Sun 09:47AM CST,Sun 11:51AM CST
4909,CCA1614,B738,Yanji Chaoyangchuan (YNJ / ZYYJ),Sun 09:47AM CST,Sun 11:51AM CST
4910,CCA1854,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sun 09:43AM CST,Sun 11:44AM CST
4911,CHH7618,B738,Wuhai (WUA / ZBUH),Sun 10:14AM CST,Sun 11:44AM CST
4912,CHH7108,B738,Yan'an (ENY / ZLYA),Sun 10:07AM CST,Sun 11:41AM CST
4913,CCA1284,RJ70,Ulanhot (HLH / ZBUL),Sun 10:00AM CST,Sun 11:39AM CST
4914,CES5153,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 09:38AM CST,Sun 11:35AM CST
4915,CCA1880,A320,Yiwu (YIW / ZSYW),Sun 09:38AM CST,Sun 11:34AM CST
4916,CSZ9158,B738,Wuxi (WUX / ZSWX),Sun 09:43AM CST,Sun 11:29AM CST
4917,CHH7181,787,Haikou Meilan Int'l (HAK / ZJHK),Sun 08:25AM CST,Sun 11:25AM CST
4918,CCA1711,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 09:28AM CST,Sun 11:23AM CST
4919,CCA4137,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 09:16AM CST,Sun 11:21AM CST
4920,CCA738,A330,Taiyuan Wusu (TYN / ZBYN),Sun 10:28AM CST,Sun 11:20AM CST
4921,CCA1218,B738,Yinchuan Helanshan (INC / ZLIC),Sun 09:40AM CST,Sun 11:14AM CST
4922,CCA1808,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 08:53AM CST,Sun 11:13AM CST
4923,CCA1602,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 09:54AM CST,Sun 11:11AM CST
4924,CCA1218,B738,Yinchuan Helanshan (INC / ZLIC),Sun 09:40AM CST,Sun 11:14AM CST
4925,CCA1808,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 08:53AM CST,Sun 11:13AM CST
4926,CCA1602,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 09:54AM CST,Sun 11:11AM CST
4927,CJX8887,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 09:07AM CST,Sun 11:05AM CST
4928,CES5103,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 09:16AM CST,Sun 11:03AM CST
4929,CES2103,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 09:02AM CST,Sun 11:00AM CST
4930,CHH7804,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 08:23AM CST,Sun 10:55AM CST
4931,CCA1638,B737,Tonghua Liuhe (TNH / ZYTN),Sun 09:26AM CST,Sun 10:53AM CST
4932,CCA1846,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sun 09:27AM CST,Sun 10:49AM CST
4933,CCA1590,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:54AM CST,Sun 10:46AM CST
4934,CCA1540,B738,Wenzhou Int'l (WNZ / ZSWZ),Sun 08:30AM CST,Sun 10:45AM CST
4935,CCA1802,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 08:06AM CST,Sun 10:44AM CST
4936,CCA4129,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 08:34AM CST,Sun 10:43AM CST
4937,CCA1310,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 08:18AM CST,Sun 10:42AM CST
4938,CCA1386,B738,Shiyan Wudangshan (WDS / ZHSY),Sun 08:48AM CST,Sun 10:41AM CST
4939,CCA1640,B738,Harbin Taiping Int'l (HRB / ZYHB),Sun 08:53AM CST,Sun 10:37AM CST
4940,CCA1206,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:42AM CST,Sun 10:36AM CST
4941,CCA1640,B738,Harbin Taiping Int'l (HRB / ZYHB),Sun 08:53AM CST,Sun 10:37AM CST
4942,CCA1206,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:42AM CST,Sun 10:36AM CST
4943,CCA1820,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 08:56AM CST,Sun 10:35AM CST
4944,CHH7710,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 08:02AM CST,Sun 10:33AM CST
4945,CCA4161,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 07:55AM CST,Sun 10:28AM CST
4946,CHH7604,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:36AM CST,Sun 10:27AM CST
4947,CDG4604,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 07:57AM CST,Sun 10:24AM CST
4948,CCA4171,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 07:06AM CST,Sun 10:21AM CST
4949,CSZ9101,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:39AM CST,Sun 10:19AM CST
4950,CCA1703,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 08:22AM CST,Sun 10:16AM CST
4951,CCA1146,B738,Taiyuan Wusu (TYN / ZBYN),Sun 09:07AM CST,Sun 10:03AM CST
4952,CCA1582,A321,Nanchang Changbei Int'l (KHN / ZSCN),Sun 08:06AM CST,Sun 10:01AM CST
4953,CES5101,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:09AM CST,Sun 10:00AM CST
4954,CCA1822,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 07:36AM CST,Sun 09:54AM CST
4955,CCA1662,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sun 08:15AM CST,Sun 09:47AM CST
4956,CDG4655,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 08:29AM CST,Sun 09:44AM CST
4957,CCA1110,RJ85,Xilinhot (XIL / ZBXH),Sun 08:43AM CST,Sun 09:41AM CST
4958,KLM897,B772,Incheon Int'l (ICN / RKSI),Sun 08:44AM KST,Sun 09:38AM CST
4959,KLM897,B772,Incheon Int'l (ICN / RKSI),Sun 08:44AM KST,Sun 09:38AM CST
4960,CCA8201,A320,Wuhan Tianhe (WUH / ZHHH),Sun 07:50AM CST,Sun 09:36AM CST
4961,CES2101,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:33AM CST,Sun 09:29AM CST
4962,CES5177,A321,Ningbo Lishe Int'l (NGB / ZSNB),Sun 07:27AM CST,Sun 09:29AM CST
4963,CES5131,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 07:31AM CST,Sun 09:24AM CST
4964,CES2731,A321,Wuxi (WUX / ZSWX),Sun 07:28AM CST,Sun 09:21AM CST
4965,CHH7616,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:16AM CST,Sun 09:14AM CST
4966,CCA1286,B737,Chaoyang (CHG / ZYCY),Sun 08:15AM CST,Sun 09:10AM CST
4967,CSH9405,B738,Yinchuan Helanshan (INC / ZLIC),Sun 07:28AM CST,Sun 09:07AM CST
4968,CDG1155,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 07:01AM CST,Sun 09:06AM CST
4969,CCA1701,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 07:10AM CST,Sun 09:06AM CST
4970,CCA1526,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 07:56AM CST,Sun 09:05AM CST
4971,CES5099,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 07:08AM CST,Sun 08:56AM CST
4972,CSC8829,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 06:44AM CST,Sun 08:37AM CST
4973,CDG4851,B738,Penglai International (YNT / ZSYT),Sun 07:16AM CST,Sun 08:14AM CST
4974,CDG4851,B738,Penglai International (YNT / ZSYT),Sun 07:16AM CST,Sun 08:14AM CST
4975,CCA842,A332,Vienna Int'l (Schwechat) (VIE / LOWW),Sat 03:05PM CET,Sun 07:11AM CST
4976,CSS6914,73F,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 04:52AM CST,Sun 06:39AM CST
4977,AHK3768,A306,Hong Kong Int'l (HKG / VHHH),Sun 03:35AM HKT,Sun 06:11AM CST
4978,PIA854,B772,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 03:19AM CST,Sun 05:11AM CST
4979,CCA1326,B732,Kunming Changshui Int'l (KMG / ZPPP),Sat 11:56PM CST,Sun 03:00AM CST
4980,CSS6914,73F,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 04:52AM CST,Sun 06:39AM CST
4981,AHK3768,A306,Hong Kong Int'l (HKG / VHHH),Sun 03:35AM HKT,Sun 06:11AM CST
4982,PIA854,B772,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 03:19AM CST,Sun 05:11AM CST
4983,CCA1326,B732,Kunming Changshui Int'l (KMG / ZPPP),Sat 11:56PM CST,Sun 03:00AM CST
4984,CCA8682,B737,Mianyang Nanjiao (MIG / ZUMY),Sat 11:09PM CST,Sun 01:41AM CST
4985,CCA1326,B732,Kunming Changshui Int'l (KMG / ZPPP),Sat 11:56PM CST,Sun 03:00AM CST
4986,CCA8682,B737,Mianyang Nanjiao (MIG / ZUMY),Sat 11:09PM CST,Sun 01:41AM CST
4987,CCA1240,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 11:08PM CST,Sun 01:00AM CST
4988,CHH7292,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 10:39PM CST,Sun 12:57AM CST
4989,GDC7160,B738,Zhuhai Int'l (ZUH / ZGSD),Sat 10:13PM CST,Sun 12:50AM CST
4990,LKE9937,B735,Dehong Mangshi (LUM / ZPMS),Sat 09:05PM CST,Sun 12:38AM CST
4991,CCA8682,B737,Mianyang Nanjiao (MIG / ZUMY),Sat 11:09PM CST,Sun 01:41AM CST
4992,CCA1240,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 11:08PM CST,Sun 01:00AM CST
4993,CHH7292,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 10:39PM CST,Sun 12:57AM CST
4994,GDC7160,B738,Zhuhai Int'l (ZUH / ZGSD),Sat 10:13PM CST,Sun 12:50AM CST
4995,LKE9937,B735,Dehong Mangshi (LUM / ZPMS),Sat 09:05PM CST,Sun 12:38AM CST
4996,CSC8820,A319,Zhongwei Shapotou (ZHY / ZLZW),Sat 10:55PM CST,Sun 12:34AM CST
4997,CCA1474,A320,Zhuhai Int'l (ZUH / ZGSD),Sat 09:49PM CST,Sun 12:33AM CST
4998,CHH7232,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 10:42PM CST,Sun 12:32AM CST
4999,CCA1292,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sat 08:47PM CST,Sun 12:27AM CST
5000,CDC8987,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 10:35PM CST,Sun 12:27AM CST
5001,CHH7126,B738,Hailar Dongshan (HLD / ZBLA),Sat 10:25PM CST,Sun 12:27AM CST
5002,LKE9937,B735,Dehong Mangshi (LUM / ZPMS),Sat 09:05PM CST,Sun 12:38AM CST
5003,CSC8820,A319,Zhongwei Shapotou (ZHY / ZLZW),Sat 10:55PM CST,Sun 12:34AM CST
5004,CCA1474,A320,Zhuhai Int'l (ZUH / ZGSD),Sat 09:49PM CST,Sun 12:33AM CST
5005,CHH7232,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 10:42PM CST,Sun 12:32AM CST
5006,CCA1292,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sat 08:47PM CST,Sun 12:27AM CST
5007,CDC8987,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 10:35PM CST,Sun 12:27AM CST
5008,CHH7126,B738,Hailar Dongshan (HLD / ZBLA),Sat 10:25PM CST,Sun 12:27AM CST
5009,CCA8328,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 10:22PM CST,Sun 12:21AM CST
5010,CHH7162,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 10:15PM CST,Sun 12:17AM CST
5011,CHH7112,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 09:01PM CST,Sun 12:15AM CST
5012,CSZ9113,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:47PM CST,Sun 12:14AM CST
5013,CHH7781,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 09:18PM CST,Sun 12:13AM CST
5014,CCA1264,73K,Yinchuan Helanshan (INC / ZLIC),Sat 10:35PM CST,Sun 12:11AM CST
5015,CCA1266,B738,Xining Caojiabu (XNN / ZLXN),Sat 10:04PM CST,Sun 12:10AM CST
5016,CHH7702,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:43PM CST,Sun 12:10AM CST
5017,CSC8833,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 10:10PM CST,Sun 12:08AM CST
5018,CCA8350,A319,Lijiang (LJG / ZPLJ),Sat 09:01PM CST,Sun 12:08AM CST
5019,GDC7180,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sat 08:48PM CST,Sun 12:07AM CST
5020,GDC7180,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sat 08:48PM CST,Sun 12:07AM CST
5021,CCA1226,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Sat 09:42PM CST,Sun 12:04AM CST
5022,CHH7178,B738,Dongying Shengli (DOY / ZSDY),Sat 11:05PM CST,Sun 12:00AM CST
5023,CCA8336,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 10:12PM CST,Sat 11:58PM CST
5024,CHH7802,A332,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 09:36PM CST,Sat 11:57PM CST
5025,CHH7136,B789,Changsha Huanghua Int'l (CSX / ZGHA),Sat 09:57PM CST,Sat 11:55PM CST
5026,CCA1886,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:06PM CST,Sat 11:53PM CST
5027,CCA1346,B773,Sanya Phoenix Int'l (SYX / ZJSY),Sat 08:35PM CST,Sat 11:53PM CST
5028,CCA8686,B738,Korla (KRL / ZWKL),Sat 07:58PM CST,Sat 11:49PM CST
5029,CES5282,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 09:21PM CST,Sat 11:47PM CST
5030,CCA1342,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 09:21PM CST,Sat 11:40PM CST
5031,CSZ9111,A320,Yichun Mingyueshan (YIC / ZSYC),Sat 09:17PM CST,Sat 11:33PM CST
5032,CCA1130,B738,Hailar Dongshan (HLD / ZBLA),Sat 09:22PM CST,Sat 11:28PM CST
5033,CCA8348,A319,Ningbo Lishe Int'l (NGB / ZSNB),Sat 09:16PM CST,Sat 11:22PM CST
5034,QTR8068,B77W,Hamad Int'l (DOH / OTHH),Sat 11:17AM +03,Sat 11:20PM CST
5035,CCA1816,A330,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 08:55PM CST,Sat 11:19PM CST
5036,CCA1366,A330,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 08:54PM CST,Sat 11:17PM CST
5037,CCA1816,A330,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 08:55PM CST,Sat 11:19PM CST
5038,CCA1366,A330,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 08:54PM CST,Sat 11:17PM CST
5039,CES5165,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 09:30PM CST,Sat 11:16PM CST
5040,CSC8723,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:05PM CST,Sat 11:15PM CST
5041,CCA722,A330,Hohhot Baita Int'l (HET / ZBHH),Sat 10:03PM CST,Sat 11:14PM CST
5042,CHH7880,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sat 07:44PM CST,Sat 11:12PM CST
5043,CCA1622,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 09:26PM CST,Sat 11:12PM CST
5044,CHH7146,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sat 07:33PM CST,Sat 11:11PM CST
5045,CCA1358,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 08:24PM CST,Sat 11:06PM CST
