,标识符,机型,始发地,出发,到达
1416,OKA2785,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 12:20PM CST,Mon 02:41PM CST
1417,CSZ9942,A320,Lijiang (LJG / ZPLJ),Mon 12:33PM CST,Mon 02:37PM CST
1418,CSZ9806,B738,Wuxi (WUX / ZSWX),Mon 12:22PM CST,Mon 02:33PM CST
1419,CSZ9126,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Mon 11:33AM CST,Mon 02:33PM CST
1420,CHH7258,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 01:00PM CST,Mon 02:28PM CST
1421,CSN6238,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 12:10PM CST,Mon 02:22PM CST
1422,CSN3460,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 12:50PM CST,Mon 02:19PM CST
1423,CSN3966,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 11:57AM CST,Mon 02:11PM CST
1424,CCA1383,B773,Beijing Capital Int'l (PEK / ZBAA),Mon 10:57AM CST,Mon 02:11PM CST
1425,CSZ9876,B739,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 12:08PM CST,Mon 02:05PM CST
1426,CSZ9520,A320,Jingdezhen (JDZ / ZSJD),Mon 12:29PM CST,Mon 02:02PM CST
1427,CSZ9948,A319,Tengchong Tuofeng (TCZ / ZPTC),Mon 11:57AM CST,Mon 02:01PM CST
1428,CSN3570,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 12:02PM CST,Mon 02:00PM CST
1429,CSH9333,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 11:44AM CST,Mon 01:57PM CST
1430,CSC8703,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 11:59AM CST,Mon 01:56PM CST
1431,CSZ9424,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 12:19PM CST,Mon 01:53PM CST
1432,CSZ9502,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 11:38AM CST,Mon 01:50PM CST
1433,CSN3458,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 11:50AM CST,Mon 01:49PM CST
1434,CHH7066,B738,Xuzhou (XUZ / ZSXZ),Mon 11:30AM CST,Mon 01:48PM CST
1435,CSN6600,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 11:33AM CST,Mon 01:48PM CST
1436,CSZ9926,B738,Wenzhou Int'l (WNZ / ZSWZ),Mon 12:04PM CST,Mon 01:48PM CST
1437,CHH7869,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 11:16AM CST,Mon 01:42PM CST
1438,CSZ9892,B738,Hefei Xinqiao Airport (HFE / ZSOF),Mon 11:41AM CST,Mon 01:40PM CST
1439,CSN3670,A333,Haikou Meilan Int'l (HAK / ZJHK),Mon 12:38PM CST,Mon 01:39PM CST
1440,CHH7742,B789,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 11:39AM CST,Mon 01:37PM CST
1441,CSZ8974,A319,Bazhong Enyang Airport (BZX / ZUBZ),Mon 11:37AM CST,Mon 01:36PM CST
1442,CHH7394,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 11:36AM CST,Mon 01:32PM CST
1443,CCA1371,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Mon 10:32AM CST,Mon 01:32PM CST
1444,CSN412,B77L,Chicago O'Hare Intl (KORD),Sun 07:40AM CST,Mon 01:32PM CST
1445,CSN3192,A332,Beijing Daxing International Airport (PKX / ZBAD),Mon 10:29AM CST,Mon 01:31PM CST
1446,CCA4329,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 11:33AM CST,Mon 01:30PM CST
1447,CSZ9838,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 11:25AM CST,Mon 01:26PM CST
1448,CXA8624,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 12:06PM CST,Mon 01:25PM CST
1449,CQH8754,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 10:30AM CST,Mon 01:20PM CST
1450,CSZ9960,B738,Wanxian (WXN / ZUWX),Mon 11:30AM CST,Mon 01:14PM CST
1451,CSN5416,A320,Jinan Yaoqiang (TNA / ZSJN),Mon 10:35AM CST,Mon 01:13PM CST
1452,CSN3466,A21N,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 11:41AM CST,Mon 01:10PM CST
1453,CSN8596,A320,Hefei Xinqiao Airport (HFE / ZSOF),Mon 11:02AM CST,Mon 01:00PM CST
1454,CSZ9422,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 11:17AM CST,Mon 12:56PM CST
1455,CSZ9874,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 10:58AM CST,Mon 12:53PM CST
1456,CCA1367,A333,Beijing Capital Int'l (PEK / ZBAA),Mon 09:37AM CST,Mon 12:50PM CST
1457,CXA8371,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 10:42AM CST,Mon 12:48PM CST
1458,CSZ9958,B738,Yibin (YBP / ZUYB),Mon 11:03AM CST,Mon 12:45PM CST
1459,ANA931,B789,Narita Int'l (NRT / RJAA),Mon 09:06AM JST,Mon 12:43PM CST
1460,CHH7768,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 11:09AM CST,Mon 12:40PM CST
1461,CSN6850,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 10:41AM CST,Mon 12:40PM CST
1462,CQH8775,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 10:29AM CST,Mon 12:40PM CST
1463,CSN6654,A321,Nanchong (NAO / ZUNC),Mon 10:56AM CST,Mon 12:36PM CST
1464,CSN6273,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 08:13AM CST,Mon 12:36PM CST
1465,CSZ9802,B738,Wuxi (WUX / ZSWX),Mon 10:19AM CST,Mon 12:31PM CST
1466,CHH7711,B789,Beijing Capital Int'l (PEK / ZBAA),Mon 09:19AM CST,Mon 12:29PM CST
1467,CSZ9304,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 10:21AM CST,Mon 12:28PM CST
1468,CSN3576,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 10:13AM CST,Mon 12:25PM CST
1469,CSZ9932,B738,Changzhou Benniu (CZX / ZSCG),Mon 10:19AM CST,Mon 12:23PM CST
1470,CES5335,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 10:18AM CST,Mon 12:23PM CST
1471,CCA1895,A333,Beijing Capital Int'l (PEK / ZBAA),Mon 09:14AM CST,Mon 12:22PM CST
1472,CXA8354,B738,Liuzhou (LZH / ZGZH),Mon 11:24AM CST,Mon 12:16PM CST
1473,CSZ9436,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 10:44AM CST,Mon 12:09PM CST
1474,CXA8354,B738,Liuzhou (LZH / ZGZH),Mon 11:24AM CST,Mon 12:16PM CST
1475,CSZ9436,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 10:44AM CST,Mon 12:09PM CST
1476,CSN3226,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 09:51AM CST,Mon 12:07PM CST
1477,CES5391,A333,Beijing Capital Int'l (PEK / ZBAA),Mon 09:01AM CST,Mon 12:04PM CST
1478,CSN3676,A320,Hanzhong (HZG / ZLHZ),Mon 09:56AM CST,Mon 12:02PM CST
1479,CCA1893,A321,Shanghai Pudong Int'l (PVG / ZSPD),Mon 09:41AM CST,Mon 12:00PM CST
1480,CSN3156,A321,Beijing Daxing International Airport (PKX / ZBAD),Mon 09:07AM CST,Mon 11:57AM CST
1481,EPA6204,B738,Yichang (YIH / ZHYC),Mon 10:25AM CST,Mon 11:50AM CST
1482,CCA4325,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 09:50AM CST,Mon 11:48AM CST
1483,CDG4729,B738,Shangrao Sanqingshan Airport (SQD / ZSSR),Mon 10:14AM CST,Mon 11:47AM CST
1484,CHH7276,B738,Fuyang (FUG / ZSFY),Mon 09:40AM CST,Mon 11:45AM CST
1485,EPA6266,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 10:01AM CST,Mon 11:40AM CST
1486,CES5333,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 09:38AM CST,Mon 11:39AM CST
1487,CSZ9112,A320,Yichun Mingyueshan (YIC / ZSYC),Mon 10:24AM CST,Mon 11:37AM CST
1488,CSZ9218,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 09:17AM CST,Mon 11:35AM CST
1489,CQH8614,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:58AM CST,Mon 11:33AM CST
1490,CSZ9924,A320,Nantong (NTG / ZSNT),Mon 09:17AM CST,Mon 11:33AM CST
1491,OKA3129,B738,Anqing (AQG / ZSAQ),Mon 09:42AM CST,Mon 11:27AM CST
1492,CSN3674,A21N,Guiyang Longdongbao (KWE / ZUGY),Mon 10:08AM CST,Mon 11:25AM CST
1493,CES2319,A320,Jinggangshan (JGS / ZSJA),Mon 10:32AM CST,Mon 11:19AM CST
1494,CSC8437,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 08:56AM CST,Mon 11:17AM CST
1495,CHH7058,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:40AM CST,Mon 11:14AM CST
1496,CES5331,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 09:11AM CST,Mon 11:12AM CST
1497,CHH7871,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 08:52AM CST,Mon 11:08AM CST
1498,CCA8185,B738,Beijing Daxing International Airport (PKX / ZBAD),Mon 08:10AM CST,Mon 11:06AM CST
1499,CSZ9850,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 09:04AM CST,Mon 11:03AM CST
1500,CHH7703,A333,Beijing Capital Int'l (PEK / ZBAA),Mon 08:05AM CST,Mon 10:59AM CST
1501,CSZ9114,A320,Beijing Capital Int'l (PEK / ZBAA),Mon 07:49AM CST,Mon 10:57AM CST
1502,CSZ9940,A320,Nanchang Changbei Int'l (KHN / ZSCN),Mon 09:33AM CST,Mon 10:56AM CST
1503,CSZ9412,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:54AM CST,Mon 10:53AM CST
1504,CSH9331,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 08:42AM CST,Mon 10:49AM CST
1505,HBH3267,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Mon 08:06AM CST,Mon 10:46AM CST
1506,CSN5418,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 08:41AM CST,Mon 10:45AM CST
1507,CSZ9896,A320,Hefei Xinqiao Airport (HFE / ZSOF),Mon 08:44AM CST,Mon 10:38AM CST
1508,CSN6299,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 07:12AM CST,Mon 10:36AM CST
1509,CSZ9428,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 08:58AM CST,Mon 10:32AM CST
1510,CSN5420,A321,Taiyuan Wusu (TYN / ZBYN),Mon 07:58AM CST,Mon 10:24AM CST
1511,CSN5420,A321,Taiyuan Wusu (TYN / ZBYN),Mon 07:58AM CST,Mon 10:24AM CST
1512,CHH7019,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 09:18AM CST,Mon 10:21AM CST
1513,CES2867,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 08:17AM CST,Mon 10:21AM CST
1514,CSZ9306,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 08:09AM CST,Mon 10:20AM CST
1515,CDG1181,B738,Jinan Yaoqiang (TNA / ZSJN),Mon 07:36AM CST,Mon 10:16AM CST
1516,CXA8365,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Mon 07:15AM CST,Mon 10:15AM CST
1517,CXA8389,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 08:32AM CST,Mon 10:14AM CST
1518,CSN8738,A321,Ningbo Lishe Int'l (NGB / ZSNB),Mon 08:18AM CST,Mon 10:09AM CST
1519,CSN3590,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 08:00AM CST,Mon 10:08AM CST
1520,CUA5855,737,Beijing Daxing International Airport (PKX / ZBAD),Mon 07:06AM CST,Mon 10:05AM CST
1521,CCA4337,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:01AM CST,Mon 10:04AM CST
1522,UEA2217,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 07:58AM CST,Mon 10:00AM CST
1523,CSN3366,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 08:11AM CST,Mon 10:00AM CST
1524,CSZ9216,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:29AM CST,Mon 09:56AM CST
1525,CHH7017,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 08:57AM CST,Mon 09:55AM CST
1526,CSZ9316,A320,Haikou Meilan Int'l (HAK / ZJHK),Mon 08:51AM CST,Mon 09:52AM CST
1527,DKH1111,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 07:55AM CST,Mon 09:52AM CST
1528,CQH8917,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 07:45AM CST,Mon 09:51AM CST
1529,CSN3875,B738,Yiwu (YIW / ZSYW),Mon 08:05AM CST,Mon 09:48AM CST
1530,CSZ9854,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 07:45AM CST,Mon 09:47AM CST
1531,CCA1731,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 07:48AM CST,Mon 09:43AM CST
1532,CES5761,B732,Kunming Changshui Int'l (KMG / ZPPP),Mon 08:05AM CST,Mon 09:41AM CST
1533,CSZ9816,B738,Wuxi (WUX / ZSWX),Mon 07:20AM CST,Mon 09:39AM CST
1534,CSN3280,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:20AM CST,Mon 09:37AM CST
1535,CES2477,B738,Wuhan Tianhe (WUH / ZHHH),Mon 08:02AM CST,Mon 09:34AM CST
1536,CSZ9432,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:53AM CST,Mon 09:31AM CST
1537,CSN3357,B738,Wuhan Tianhe (WUH / ZHHH),Mon 07:58AM CST,Mon 09:28AM CST
1538,CSN6552,A21N,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:55AM CST,Mon 09:26AM CST
1539,CHH7556,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:48AM CST,Mon 09:24AM CST
1540,CSN6446,A321,Changde Taohuayuan (CGD / ZGCD),Mon 08:01AM CST,Mon 09:19AM CST
1541,CSN3975,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 07:15AM CST,Mon 09:15AM CST
1542,CDC8737,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 07:13AM CST,Mon 09:07AM CST
1543,CSN3919,A320,Nanyang (NNY / ZHNY),Mon 07:15AM CST,Mon 08:59AM CST
1544,CCA4343,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:24AM CST,Mon 08:57AM CST
1545,CSZ9440,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:23AM CST,Mon 08:55AM CST
1546,CSC8781,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:23AM CST,Mon 08:54AM CST
1547,CXA8345,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 06:58AM CST,Mon 08:50AM CST
1548,CSZ9337,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:25AM CST,Mon 08:48AM CST
1549,EPA6226,B738,Yiwu (YIW / ZSYW),Mon 07:02AM CST,Mon 08:47AM CST
1550,CSN3977,A330,Sanya Phoenix Int'l (SYX / ZJSY),Mon 07:31AM CST,Mon 08:39AM CST
1551,CSN3710,A321,Wenzhou Int'l (WNZ / ZSWZ),Mon 06:45AM CST,Mon 08:31AM CST
1552,CSN8580,A321,Luzhou (LZO / ZULZ),Mon 06:45AM CST,Mon 08:30AM CST
1553,CHH7592,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 06:34AM CST,Mon 08:27AM CST
1554,CSN3992,A321,Dayong (DYG / ZGDY),Mon 07:00AM CST,Mon 08:21AM CST
1555,CSZ9330,B738,Zhanjiang (ZHA / ZGZJ),Mon 07:36AM CST,Mon 08:18AM CST
1556,EPA6228,B738,Wuhan Tianhe (WUH / ZHHH),Mon 06:45AM CST,Mon 08:16AM CST
1557,CSZ9900,A320,Hefei Xinqiao Airport (HFE / ZSOF),Mon 06:20AM CST,Mon 08:06AM CST
1558,EPA6260,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 06:50AM CST,Mon 07:58AM CST
1559,EPA6262,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 06:30AM CST,Mon 07:35AM CST
1560,CSS6889,73F,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 05:12AM CST,Mon 07:02AM CST
1561,CHH7930,B789,Vancouver Int'l (CYVR),Sun 01:35AM PST,Mon 06:30AM CST
1562,UPS94,MD11,Anchorage Intl (PANC),Sat 09:50PM AKST,Mon 02:40AM CST
1563,EPA6216,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 12:29AM CST,Mon 02:03AM CST
1564,CSN498,B77L,Chicago O'Hare Intl (KORD),Sat 08:28PM CST,Mon 02:01AM CST
1565,EPA6216,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 12:29AM CST,Mon 02:03AM CST
1566,CSN498,B77L,Chicago O'Hare Intl (KORD),Sat 08:28PM CST,Mon 02:01AM CST
1567,CSZ9136,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 11:14PM CST,Mon 01:57AM CST
1568,CQH8656,A320,Nanchang Changbei Int'l (KHN / ZSCN),Mon 12:37AM CST,Mon 01:56AM CST
1569,JCC6728,A320,Phnom Penh Int'l (Pochentong Int'l) (PNH / VDPP),Sun 10:37PM +07,Mon 01:53AM CST
1570,CHB6298,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 11:50PM CST,Mon 01:51AM CST
1571,CHB6229,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 12:07AM CST,Mon 01:48AM CST
1572,CSZ8968,B739,Changzhou Benniu (CZX / ZSCG),Sun 11:44PM CST,Mon 01:42AM CST
1573,CSN3912,A320,Wuhan Tianhe (WUH / ZHHH),Mon 12:15AM CST,Mon 01:41AM CST
1574,CHH7210,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 11:19PM CST,Mon 01:39AM CST
1575,CQH6420,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 11:31PM CST,Mon 01:34AM CST
1576,CHH7749,B738,Sanya Phoenix Int'l (SYX / ZJSY),Mon 12:21AM CST,Mon 01:33AM CST
1577,CSZ9518,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sun 11:13PM CST,Mon 01:30AM CST
1578,CSZ8980,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 11:36PM CST,Mon 01:26AM CST
1579,CSZ9430,B739,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 11:48PM CST,Mon 01:21AM CST
1580,YZR7536,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 12:02AM CST,Mon 01:19AM CST
1581,CSZ8980,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 11:36PM CST,Mon 01:26AM CST
1582,CSZ9430,B739,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 11:48PM CST,Mon 01:21AM CST
1583,YZR7536,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 12:02AM CST,Mon 01:19AM CST
1584,CSZ9894,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sun 11:26PM CST,Mon 01:18AM CST
1585,CCA588,A333,Sydney (SYD / YSSY),Sun 06:54PM AEDT,Mon 01:13AM CST
1586,CHH7707,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 10:14PM CST,Mon 01:13AM CST
1587,CSZ9812,B738,Wuxi (WUX / ZSWX),Sun 10:57PM CST,Mon 01:09AM CST
1588,EPA6208,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 10:55PM CST,Mon 01:07AM CST
1589,CHH7013,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 12:09AM CST,Mon 01:05AM CST
1590,CQH6282,A320,Yueyang Sanhe Airport (YYA / ZGYY),Sun 11:46PM CST,Mon 01:01AM CST
1591,CSN3956,A330,Haikou Meilan Int'l (HAK / ZJHK),Mon 12:06AM CST,Mon 01:00AM CST
1592,CSZ9930,B738,Shubuling (LYI / ZSLY),Sun 10:40PM CST,Mon 12:57AM CST
1593,CSN6758,A330,Sanya Phoenix Int'l (SYX / ZJSY),Sun 11:48PM CST,Mon 12:56AM CST
1594,CSN6548,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 11:03PM CST,Mon 12:54AM CST
1595,CSN3567,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 10:49PM CST,Mon 12:52AM CST
1596,CSZ8703,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 11:45PM CST,Mon 12:51AM CST
1597,CSZ9910,B738,Wenzhou Int'l (WNZ / ZSWZ),Sun 11:10PM CST,Mon 12:50AM CST
1598,CES5359,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 10:22PM CST,Mon 12:46AM CST
1599,CHH7386,B738,Taiyuan Wusu (TYN / ZBYN),Sun 10:20PM CST,Mon 12:46AM CST
1600,CHH7716,B738,Jinan Yaoqiang (TNA / ZSJN),Sun 10:09PM CST,Mon 12:45AM CST
1601,YZR7530,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 10:43PM CST,Mon 12:43AM CST
1602,EPA6256,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 11:23PM CST,Mon 12:39AM CST
1603,CQH8955,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 10:30PM CST,Mon 12:38AM CST
1604,CHH7046,B738,Qionghai Bo'ao Airport (BAR / ZJQH),Sun 11:27PM CST,Mon 12:35AM CST
1605,CSN6394,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 10:32PM CST,Mon 12:33AM CST
1606,YZR7524,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 10:33PM CST,Mon 12:32AM CST
1607,EPA6268,B738,Yancheng (YNZ / ZSYN),Sun 10:18PM CST,Mon 12:30AM CST
1608,CQH6288,A320,Shaoyang Wugang Airport (WGN / ZGSY),Sun 11:22PM CST,Mon 12:28AM CST
1609,CES6669,A321,Beijing Daxing International Airport (PKX / ZBAD),Sun 09:44PM CST,Mon 12:26AM CST
1610,CSN3578,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 10:15PM CST,Mon 12:26AM CST
1611,DKH1894,A320,Yichang (YIH / ZHYC),Sun 10:56PM CST,Mon 12:24AM CST
1612,CSN6892,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sun 10:26PM CST,Mon 12:22AM CST
1613,EPA6240,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 10:17PM CST,Mon 12:21AM CST
1614,CXA8383,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 10:23PM CST,Mon 12:20AM CST
1615,YZR7532,787,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 10:10PM CST,Mon 12:17AM CST
1616,CSZ9110,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 09:05PM CST,Mon 12:15AM CST
1617,CSZ9916,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 09:11PM CST,Mon 12:13AM CST
1618,CHH7054,B738,Tangshan Sannühe (TVS / ZBTS),Sun 09:02PM CST,Mon 12:13AM CST
1619,CSN6924,A21N,Kunming Changshui Int'l (KMG / ZPPP),Sun 10:38PM CST,Mon 12:09AM CST
1620,EPA6230,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 10:39PM CST,Mon 12:06AM CST
1621,CSN3612,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 08:10PM CST,Mon 12:04AM CST
1622,CSZ9314,A320,Haikou Meilan Int'l (HAK / ZJHK),Sun 11:12PM CST,Mon 12:04AM CST
1623,DKH1151,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 09:45PM CST,Mon 12:00AM CST
1624,CSZ9322,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sun 10:46PM CST,Sun 11:58PM CST
1625,EPA6218,B738,Wuxi (WUX / ZSWX),Sun 09:49PM CST,Sun 11:57PM CST
1626,CSN3210,A330,Wuxi (WUX / ZSWX),Sun 09:43PM CST,Sun 11:54PM CST
1627,CXA8078,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 10:40PM CST,Sun 11:54PM CST
1628,CQH6636,A320,Qionghai Bo'ao Airport (BAR / ZJQH),Sun 10:47PM CST,Sun 11:54PM CST
1629,CSZ9624,A320,Harbin Taiping Int'l (HRB / ZYHB),Sun 07:32PM CST,Sun 11:51PM CST
1630,CDC8772,A320,Zunyi (ZYI / ZUZY),Sun 10:32PM CST,Sun 11:48PM CST
1631,CSZ9920,A319,Huangyan Luqiao (HYN / ZSLQ),Sun 10:04PM CST,Sun 11:46PM CST
1632,DKH1912,A320,Lijiang (LJG / ZPLJ),Sun 09:46PM CST,Sun 11:45PM CST
1633,CHH7564,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 09:45PM CST,Sun 11:42PM CST
1634,CSZ9408,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 09:44PM CST,Sun 11:41PM CST
1635,CSZ9516,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 09:34PM CST,Sun 11:40PM CST
1636,YZR7594,787,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 09:41PM CST,Sun 11:36PM CST
1637,CCA4345,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 10:01PM CST,Sun 11:34PM CST
1638,CCA1307,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 08:28PM CST,Sun 11:32PM CST
1639,CSN3352,A320,Changzhou Benniu (CZX / ZSCG),Sun 09:22PM CST,Sun 11:30PM CST
1640,CSZ9886,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 09:24PM CST,Sun 11:29PM CST
1641,CSN6970,A321,Nanchong (NAO / ZUNC),Sun 09:41PM CST,Sun 11:27PM CST
1642,CSN3964,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 08:22PM CST,Sun 11:26PM CST
1643,CSN8707,A320,Xinyang Minggang Airport (XAI / ZHXY),Sun 09:36PM CST,Sun 11:24PM CST
1644,CSZ9818,B738,Wuxi (WUX / ZSWX),Sun 09:13PM CST,Sun 11:23PM CST
1645,CHH7847,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 08:37PM CST,Sun 11:20PM CST
1646,CSN6562,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 09:46PM CST,Sun 11:17PM CST
1647,CHH7713,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 08:11PM CST,Sun 11:14PM CST
1648,EPA6206,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 09:15PM CST,Sun 11:13PM CST
1649,CSZ8966,A319,Ningbo Lishe Int'l (NGB / ZSNB),Sun 09:24PM CST,Sun 11:13PM CST
