,标识符,机型,始发地,出发,到达
738,DKH1774,A320,Xinzhou Wutaishan (WUT / ZBXZ),Mon 01:20PM CST,Mon 02:59PM CST
739,AMU128,A321,Macau Int'l (MFM / VMMC),Mon 12:53PM CST,Mon 02:52PM CST
740,CHB6259,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 01:06PM CST,Mon 02:43PM CST
741,CDG8414,B738,Qingdao Liuting Int'l (TAO / ZSQD),Mon 01:30PM CST,Mon 02:40PM CST
742,CES9679,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Mon 12:35PM CST,Mon 02:37PM CST
743,CCA4505,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 12:37PM CST,Mon 02:29PM CST
744,DKH1706,A320,Nanchang Changbei Int'l (KHN / ZSCN),Mon 01:38PM CST,Mon 02:27PM CST
745,JYH1040,B738,Harbin Taiping Int'l (HRB / ZYHB),Mon 02:24PM CST,05:34PM CST (?)
746,CHH7459,B738,Changsha Huanghua Int'l (CSX / ZGHA),Mon 01:19PM CST,Mon 02:24PM CST
747,CSZ9703,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 12:16PM CST,Mon 02:20PM CST
748,CSZ9861,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 12:36PM CST,Mon 02:18PM CST
749,CSZ8319,A320,Zhuhai Int'l (ZUH / ZGSD),Mon 12:21PM CST,Mon 02:09PM CST
750,KNA8203,B737,Kunming Changshui Int'l (KMG / ZPPP),Mon 11:59AM CST,Mon 02:07PM CST
751,CSC8021,A320,Mianyang Nanjiao (MIG / ZUMY),Mon 12:09PM CST,Mon 02:05PM CST
752,CSZ9841,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 12:12PM CST,Mon 02:03PM CST
753,CXA8069,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 12:31PM CST,Mon 02:01PM CST
754,CHH7021,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 11:25AM CST,Mon 01:58PM CST
755,JYH1034,B738,Changchun Longjia Int'l (CGQ / ZYCC),Mon 01:56PM CST,04:56PM CST (?)
756,CSN6511,A320,Changchun Longjia Int'l (CGQ / ZYCC),Mon 11:24AM CST,Mon 01:56PM CST
757,CES2884,A319,Jieyang Chaoshan International Airport (SWA / ZGOW),Mon 12:11PM CST,Mon 01:54PM CST
758,CSZ9385,A320,Nanning Wuxu Int'l (NNG / ZGNN),Mon 11:46AM CST,Mon 01:51PM CST
759,CSN3599,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 12:00PM CST,Mon 01:49PM CST
760,DKH1792,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 12:14PM CST,Mon 01:47PM CST
761,CES2924,A320,Qingdao Liuting Int'l (TAO / ZSQD),Mon 12:32PM CST,Mon 01:43PM CST
762,CES2834,A320,Beihai (BHY / ZGBH),Mon 11:39AM CST,Mon 01:40PM CST
763,HBH3244,E190,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 12:32PM CST,Mon 01:38PM CST
764,CES2806,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 11:45AM CST,Mon 01:36PM CST
765,CES2772,A320,Changsha Huanghua Int'l (CSX / ZGHA),Mon 12:26PM CST,Mon 01:28PM CST
766,DKH1719,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 11:53AM CST,Mon 01:21PM CST
767,CES9767,A320,Zhuhai Int'l (ZUH / ZGSD),Mon 11:24AM CST,Mon 01:18PM CST
768,DKH1711,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 10:39AM CST,Mon 01:15PM CST
769,CES2824,A320,Zunyi (ZYI / ZUZY),Mon 11:46AM CST,Mon 01:07PM CST
770,CES2364,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 01:04PM CST,02:45PM CST (?)
771,CHH7763,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 11:20AM CST,Mon 01:02PM CST
772,DKH1702,A20N,Guiyang Longdongbao (KWE / ZUGY),Mon 11:18AM CST,Mon 12:59PM CST
773,CHH7091,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 10:25AM CST,Mon 12:54PM CST
774,OKA2889,B738,Nanning Wuxu Int'l (NNG / ZGNN),Mon 10:53AM CST,Mon 12:52PM CST
775,CES2363,A320,Taiyuan Wusu (TYN / ZBYN),Mon 11:14AM CST,Mon 12:45PM CST
776,CSN8673,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 10:09AM CST,Mon 12:42PM CST
777,LKE9709,B736,Longyan Guanzhishan (LCX / ZSLD),Mon 11:23AM CST,Mon 12:40PM CST
778,CSN6587,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 10:34AM CST,Mon 12:25PM CST
779,CCA1847,A320,Beijing Capital Int'l (PEK / ZBAA),Mon 10:52AM CST,Mon 12:23PM CST
780,CES2871,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 11:04AM CST,Mon 12:21PM CST
781,CSH9431,B738,Changchun Longjia Int'l (CGQ / ZYCC),Mon 09:54AM CST,Mon 12:19PM CST
782,CHH7771,A330,Sanya Phoenix Int'l (SYX / ZJSY),Mon 09:44AM CST,Mon 12:16PM CST
783,CES2876,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 10:41AM CST,Mon 12:11PM CST
784,CSN8503,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 10:20AM CST,Mon 12:08PM CST
785,CES2926,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 12:04PM CST,01:44PM CST (?)
786,CCA1817,A321,Beijing Capital Int'l (PEK / ZBAA),Mon 10:25AM CST,Mon 12:03PM CST
787,CSZ9772,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 09:18AM CST,Mon 12:00PM CST
788,CES2716,A319,Kunming Changshui Int'l (KMG / ZPPP),Mon 09:51AM CST,Mon 11:55AM CST
789,CSN6667,A21N,Sanya Phoenix Int'l (SYX / ZJSY),Mon 09:23AM CST,Mon 11:51AM CST
790,CXA8039,B738,Changsha Huanghua Int'l (CSX / ZGHA),Mon 10:36AM CST,Mon 11:49AM CST
791,CSN6581,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 09:47AM CST,Mon 11:46AM CST
792,CCA4523,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 09:42AM CST,Mon 11:42AM CST
793,CQH6697,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 09:58AM CST,Mon 11:37AM CST
794,CXA8589,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 10:15AM CST,Mon 11:34AM CST
795,CES2810,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 09:58AM CST,Mon 11:16AM CST
796,GCR6537,A320,Haikou Meilan Int'l (HAK / ZJHK),Mon 09:03AM CST,Mon 11:14AM CST
797,CDG8812,B738,Urumqi Diwopu Int'l (URC / ZWWW),Mon 07:27AM CST,Mon 11:11AM CST
798,CSZ9379,B738,Nanning Wuxu Int'l (NNG / ZGNN),Mon 09:04AM CST,Mon 11:08AM CST
799,CSZ8715,A320,Quanzhou Jinjiang (JJN / ZSQZ),Mon 09:48AM CST,Mon 11:06AM CST
800,CSC8991,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 09:07AM CST,Mon 11:03AM CST
801,CES2826,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:59AM CST,Mon 11:00AM CST
802,CSZ9839,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:14AM CST,Mon 10:58AM CST
803,CSN3843,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 09:05AM CST,Mon 10:56AM CST
804,CSZ9859,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 09:04AM CST,Mon 10:54AM CST
805,CSN3655,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 09:02AM CST,Mon 10:51AM CST
806,CSN3559,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:54AM CST,Mon 10:48AM CST
807,CSZ9461,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:09AM CST,Mon 10:44AM CST
808,CES2706,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 08:33AM CST,Mon 10:42AM CST
809,CSN8589,B738,Zhuhai Int'l (ZUH / ZGSD),Mon 08:47AM CST,Mon 10:38AM CST
810,JYH1039,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 10:35AM CST,01:10PM CST (?)
811,UEA2203,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:38AM CST,Mon 10:35AM CST
812,CSN6451,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 08:29AM CST,Mon 10:27AM CST
813,DKH1923,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Mon 08:43AM CST,Mon 10:24AM CST
814,CES2818,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 08:40AM CST,Mon 10:22AM CST
815,CSN6624,A321,Changchun Longjia Int'l (CGQ / ZYCC),Mon 08:00AM CST,Mon 10:19AM CST
816,CSZ9837,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:30AM CST,Mon 10:15AM CST
817,DKH1710,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 08:07AM CST,Mon 10:11AM CST
818,CSZ9598,A320,Yuncheng (YCU / ZBYC),Mon 08:35AM CST,Mon 10:09AM CST
819,CSN3265,B738,Guilin Liangjiang Int'l (KWL / ZGKL),Mon 08:31AM CST,Mon 10:05AM CST
820,CXA8155,B738,Quanzhou Jinjiang (JJN / ZSQZ),Mon 08:48AM CST,Mon 10:00AM CST
821,CES7034,A332,Los Angeles Intl (KLAX),Sun 05:57PM PST,11:37PM CST (+1) (?)
822,EPA6257,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:53AM CST,12:03PM CST (?)
823,CHH7425,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 08:12AM CST,Mon 09:48AM CST
824,CXA8058,B738,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 08:15AM CST,Mon 09:44AM CST
825,CXA8507,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 08:15AM CST,Mon 09:41AM CST
826,CXA8245,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 08:27AM CST,Mon 09:39AM CST
827,CDC8529,A320,Wenzhou Int'l (WNZ / ZSWZ),Mon 08:32AM CST,Mon 09:36AM CST
828,CSN3125,A321,Changsha Huanghua Int'l (CSX / ZGHA),Mon 08:28AM CST,Mon 09:34AM CST
829,CES2387,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 08:05AM CST,Mon 09:32AM CST
830,CES6435,A321,Qingdao Liuting Int'l (TAO / ZSQD),Mon 08:25AM CST,Mon 09:29AM CST
831,OTC7127,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 09:27AM CST,12:02PM CST (?)
832,CHH7213,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 07:44AM CST,Mon 09:27AM CST
833,TBA9819,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 07:24AM CST,Mon 09:24AM CST
834,CDG4727,B738,Penglai International (YNT / ZSYT),Mon 08:10AM CST,Mon 09:22AM CST
835,CHB6297,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 07:36AM CST,Mon 09:19AM CST
836,CSZ9971,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 09:17AM CST,12:24PM CST (?)
837,HBH3243,E190,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Mon 07:49AM CST,Mon 09:16AM CST
838,CHH798,A333,Los Angeles Intl (KLAX),Sun 05:07PM PST,11:34PM CST (+1) (?)
839,CSC8839,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:19AM CST,Mon 08:52AM CST
840,DKH1686,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:20AM CST,Mon 08:50AM CST
841,CSZ9855,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 06:48AM CST,Mon 08:39AM CST
842,CDG8413,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 07:17AM CST,Mon 08:36AM CST
843,JYH1069,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 08:35AM CST,10:45AM CST (?)
844,CSN6337,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 07:10AM CST,Mon 08:34AM CST
845,CBJ5129,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 06:51AM CST,Mon 08:27AM CST
846,QDA6063,A20N,Lanzhou Zhongchuan International (LHW / ZLLL),Mon 08:06AM CST,10:41AM CST (?)
847,UEA2287,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:02AM CST,10:51AM CST (?)
848,CQH6419,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 06:16AM CST,Mon 08:02AM CST
849,CQH6419,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 06:16AM CST,Mon 08:02AM CST
850,CDG4695,B738,Qingdao Liuting Int'l (TAO / ZSQD),Mon 06:45AM CST,Mon 07:45AM CST
851,JYH1033,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 07:08AM CST,08:53AM CST (?)
852,DKH1798,A320,Qingdao Liuting Int'l (TAO / ZSQD),Mon 01:47AM CST,Mon 02:46AM CST
853,CES2770,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 12:07AM CST,Mon 01:32AM CST
854,CES2830,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 11:49PM CST,Mon 01:29AM CST
855,CES2836,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 11:57PM CST,Mon 01:26AM CST
856,UEA2785,A319,Nanning Wuxu Int'l (NNG / ZGNN),Sun 10:52PM CST,Mon 12:49AM CST
857,CES2852,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 11:03PM CST,Mon 12:27AM CST
858,CSZ9568,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 10:19PM CST,Mon 12:07AM CST
859,DKH1796,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 10:30PM CST,Sun 11:54PM CST
860,CES2816,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 09:55PM CST,Sun 11:42PM CST
861,DKH1704,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 09:53PM CST,Sun 11:37PM CST
862,CSZ9853,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 09:49PM CST,Sun 11:35PM CST
863,CES2764,A319,Dashuipo (WEH / ZSWH),Sun 10:24PM CST,Sun 11:31PM CST
864,CBJ5698,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Sun 09:52PM CST,Sun 11:26PM CST
865,CES2842,A320,Beijing Daxing International Airport (PKX / ZBAD),Sun 09:55PM CST,Sun 11:14PM CST
866,CSZ9871,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 09:34PM CST,Sun 11:11PM CST
867,CSZ9871,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 09:34PM CST,Sun 11:11PM CST
868,CES9766,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 09:49PM CST,Sun 11:09PM CST
869,CSN5417,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 09:32PM CST,Sun 11:07PM CST
870,CSN3871,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 09:28PM CST,Sun 11:05PM CST
871,CES9784,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 08:29PM CST,Sun 10:51PM CST
872,DKH1716,A20N,Changchun Longjia Int'l (CGQ / ZYCC),Sun 08:22PM CST,Sun 10:45PM CST
873,CHB6295,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 08:52PM CST,Sun 10:40PM CST
874,DKH1672,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 09:36PM CST,Sun 10:38PM CST
875,DKH1684,A320,Yulin (UYN / ZLYL),Sun 08:45PM CST,Sun 10:36PM CST
876,DKH1748,A320,Changde Taohuayuan (CGD / ZGCD),Sun 09:18PM CST,Sun 10:28PM CST
877,CHB6235,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 08:53PM CST,Sun 10:25PM CST
878,DKH1734,A320,Sanya Phoenix Int'l (SYX / ZJSY),Sun 07:56PM CST,Sun 10:23PM CST
879,CSZ9596,A320,Yichun Mingyueshan (YIC / ZSYC),Sun 09:20PM CST,Sun 10:21PM CST
880,CSN6837,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sun 06:24PM CST,Sun 10:18PM CST
881,CES2864,A319,Liuzhou (LZH / ZGZH),Sun 08:35PM CST,Sun 10:16PM CST
882,CDG2254,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 09:04PM CST,Sun 10:09PM CST
883,CES9794,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 08:27PM CST,Sun 10:06PM CST
884,DKH1678,A320,Yinchuan Helanshan (INC / ZLIC),Sun 08:02PM CST,Sun 10:03PM CST
885,CES2728,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sun 07:40PM CST,Sun 09:56PM CST
886,DKH1714,A321,Changbaishan Airport (NBS / ZYBS),Sun 07:29PM CST,Sun 09:54PM CST
887,CES2896,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:25PM CST,Sun 09:52PM CST
888,HBH3246,E190,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 08:27PM CST,Sun 09:50PM CST
889,LKE9569,B736,Ganzhou Huangjin (KOW / ZSGZ),Sun 08:27PM CST,Sun 09:47PM CST
890,CCA1819,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 08:19PM CST,Sun 09:46PM CST
891,CES2744,A319,Yinchuan Helanshan (INC / ZLIC),Sun 07:56PM CST,Sun 09:43PM CST
892,CDG2115,B738,Penglai International (YNT / ZSYT),Sun 08:32PM CST,Sun 09:41PM CST
893,CSZ9849,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 08:05PM CST,Sun 09:39PM CST
894,CSZ9582,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:06PM CST,Sun 09:36PM CST
895,CSZ8979,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:27PM CST,Sun 09:17PM CST
896,CSC8840,A321,Harbin Taiping Int'l (HRB / ZYHB),Sun 06:37PM CST,Sun 09:14PM CST
897,TBA9841,A319,Xining Caojiabu (XNN / ZLXN),Sun 07:02PM CST,Sun 09:12PM CST
898,CES2758,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 07:03PM CST,Sun 09:09PM CST
899,CSN3577,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:13PM CST,Sun 09:05PM CST
900,CXA8066,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sun 06:38PM CST,Sun 09:03PM CST
901,DKH1694,A20N,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 07:31PM CST,Sun 08:56PM CST
902,CGN8397,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:16PM CST,Sun 08:56PM CST
903,CQH8633,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Sun 07:13PM CST,Sun 08:54PM CST
904,CSZ8316,B738,Zhuhai Int'l (ZUH / ZGSD),Sun 07:02PM CST,Sun 08:51PM CST
905,CES2798,A320,Zhanjiang (ZHA / ZGZJ),Sun 08:49PM CST,10:33PM CST (?)
906,CSZ9869,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 07:05PM CST,Sun 08:48PM CST
907,CXA8190,B738,Yuncheng (YCU / ZBYC),Sun 07:23PM CST,Sun 08:40PM CST
908,CES2736,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 06:51PM CST,Sun 08:34PM CST
909,DKH1924,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 06:36PM CST,Sun 08:32PM CST
910,YZR7531,787,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 06:45PM CST,Sun 08:28PM CST
911,CES2796,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 06:54PM CST,Sun 08:26PM CST
912,CXA8070,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 06:20PM CST,Sun 08:24PM CST
913,CES2832,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 06:49PM CST,Sun 08:18PM CST
914,CSN3697,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 06:32PM CST,Sun 08:12PM CST
915,CDC8848,A320,Nanping Wuyishan (WUS / ZSWY),Sun 07:01PM CST,Sun 08:06PM CST
916,CHH7563,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 06:11PM CST,Sun 07:54PM CST
917,CXA8040,B738,Harbin Taiping Int'l (HRB / ZYHB),Sun 05:16PM CST,Sun 07:51PM CST
918,CES2868,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 06:02PM CST,Sun 07:46PM CST
919,CSZ8320,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sun 05:28PM CST,Sun 07:43PM CST
920,CHH7113,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 05:57PM CST,Sun 07:41PM CST
921,CSZ9570,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 05:49PM CST,Sun 07:37PM CST
922,CES2878,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Sun 05:58PM CST,Sun 07:33PM CST
923,CDG2350,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 07:32PM CST,08:37PM CST (?)
924,CES2944,A319,Handan (HDG / ZBHD),Sun 06:30PM CST,Sun 07:29PM CST
925,CCA4557,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 05:46PM CST,Sun 07:26PM CST
926,CSN8590,B738,Harbin Taiping Int'l (HRB / ZYHB),Sun 04:47PM CST,Sun 07:24PM CST
927,CES2872,A320,Baotou (BAV / ZBOW),Sun 05:30PM CST,Sun 07:21PM CST
928,CES2786,A320,Dongsheng (DSN / ZBDS),Sun 07:20PM CST,09:15PM CST (?)
929,CSN6623,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sun 04:40PM CST,Sun 07:19PM CST
930,CSN3126,A321,Harbin Taiping Int'l (HRB / ZYHB),Sun 04:34PM CST,Sun 07:16PM CST
931,CES2774,A320,Nanning Wuxu Int'l (NNG / ZGNN),Sun 05:05PM CST,Sun 07:14PM CST
932,CSN6582,A320,Zhuhai Int'l (ZUH / ZGSD),Sun 05:15PM CST,Sun 07:13PM CST
933,CCA1503,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 05:37PM CST,Sun 07:10PM CST
934,DKH1688,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 05:33PM CST,Sun 07:08PM CST
935,CES2722,A320,Datong (DAT / ZBDT),Sun 05:20PM CST,Sun 07:05PM CST
936,CES2704,A320,Taiyuan Wusu (TYN / ZBYN),Sun 05:27PM CST,Sun 07:03PM CST
937,CBJ5736,A320,Nanning Wuxu Int'l (NNG / ZGNN),Sun 04:57PM CST,Sun 07:02PM CST
938,CES9774,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 07:01PM CST,08:04PM CST (?)
939,CES2792,A321,Zhuhai Int'l (ZUH / ZGSD),Sun 05:03PM CST,Sun 06:58PM CST
940,CSC8117,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 04:43PM CST,Sun 06:54PM CST
941,CSZ8140,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 05:41PM CST,Sun 06:51PM CST
942,CSN6668,A21N,Changchun Longjia Int'l (CGQ / ZYCC),Sun 04:27PM CST,Sun 06:49PM CST
943,CSZ8717,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 05:35PM CST,Sun 06:47PM CST
944,CSH9432,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Sun 05:13PM CST,Sun 06:45PM CST
945,CSN3507,A330,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 04:52PM CST,Sun 06:43PM CST
946,CES9907,B738,Taiyuan Wusu (TYN / ZBYN),Sun 05:06PM CST,Sun 06:40PM CST
947,CSZ9383,B738,Nanning Wuxu Int'l (NNG / ZGNN),Sun 04:38PM CST,Sun 06:37PM CST
948,CSN3266,B738,Harbin Taiping Int'l (HRB / ZYHB),Sun 04:01PM CST,Sun 06:35PM CST
949,CSZ9867,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 04:43PM CST,Sun 06:32PM CST
950,CHH7663,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 04:39PM CST,Sun 06:29PM CST
951,CQH8743,A320,Dashuipo (WEH / ZSWH),Sun 05:07PM CST,Sun 06:27PM CST
952,CES2746,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 04:15PM CST,Sun 06:24PM CST
953,CQH6187,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 04:11PM CST,Sun 06:22PM CST
954,CHH7313,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 04:34PM CST,Sun 06:19PM CST
955,CDG4922,B738,Penglai International (YNT / ZSYT),Sun 05:00PM CST,Sun 06:14PM CST
956,KNA8207,B737,Zunyi Maotai Airport (WMT / ZUMT),Sun 04:20PM CST,Sun 06:10PM CST
957,CES5877,B738,Luzhou (LZO / ZULZ),Sun 04:12PM CST,Sun 06:07PM CST
958,OTC7128,A320,Hohhot Baita Int'l (HET / ZBHH),Sun 06:00PM CST,08:15PM CST (?)
959,CES2880,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 04:41PM CST,Sun 05:57PM CST
960,CHH7511,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 04:24PM CST,Sun 05:55PM CST
961,CES2822,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 04:17PM CST,Sun 05:42PM CST
962,CSC8993,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 03:45PM CST,Sun 05:40PM CST
963,CES2756,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 05:38PM CST,07:48PM CST (?)
964,CES2760,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 04:42PM CST,Sun 05:38PM CST
965,CSN6452,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 03:43PM CST,Sun 05:31PM CST
966,CDG8811,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 04:06PM CST,Sun 05:29PM CST
967,DKH1698,A320,Bijie Feixiong (BFJ / ZUBJ),Sun 03:40PM CST,Sun 05:27PM CST
968,CES2754,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 04:18PM CST,Sun 05:24PM CST
969,DKH1728,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sun 03:58PM CST,Sun 05:22PM CST
970,CES2780,A320,Jinggangshan (JGS / ZSJA),Sun 04:25PM CST,Sun 05:20PM CST
971,CSN3855,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 03:41PM CST,Sun 05:18PM CST
972,JYH1318,B738,Nanyang (NNY / ZHNY),Sun 05:13PM CST,06:38PM CST (?)
973,CES9790,A319,Hohhot Baita Int'l (HET / ZBHH),Sun 03:17PM CST,Sun 05:09PM CST
974,CSN3656,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 03:03PM CST,Sun 05:06PM CST
975,CES6413,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 04:00PM CST,Sun 05:04PM CST
